Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual,County
1922,35.6,37.9,41.1,45.8,52.5,62,64,63.5,60.3,M,M,M,M,Lewis
1923,M,M,M,M,M,M,M,M,M,M,M,M,M,Lewis
1924,M,M,M,M,M,M,M,63.6,60,52.4,43.8,35.4,M,Lewis
1925,42.7,45.2,M,51.6,59.4,60.1,66.1,64.3,60.2,51.9,45.2,44.5,M,Lewis
1926,42.2,46.6,51.2,57.2,56.8,63,66.7,M,58,54.5,48.5,40.9,M,Lewis
1927,38.9,42.6,44.5,48.9,52.8,62.5,65.7,65.6,59.8,54,M,M,M,Lewis
1928,40.7,42.3,48.5,49.9,59.5,61.6,66.8,64.7,60,53.5,46.1,40.1,M,Lewis
1929,M,35.1,46.2,47.9,55.6,59.7,64.1,65.8,60.8,55.7,44.2,43.6,M,Lewis
1930,29.3,44.1,46.9,53.3,53.5,59.5,63.1,66.7,60.5,51,44.4,40.9,M,Lewis
1931,44,43,46.9,52.5,59.1,59.7,66.2,64.5,60.1,51.9,41.6,40.2,52.6,Lewis
1932,38.3,40.5,46.3,50.8,54.3,61.8,61.2,64.2,60.3,54.1,47.2,37,M,Lewis
1933,38.1,36.8,44.5,49,52.2,57.5,62,M,55.2,50,44.4,45.7,M,Lewis
1934,45.2,47.3,51.9,57.1,58.6,60.9,64.2,67,60.4,54.5,48.3,42.1,54.8,Lewis
1935,39.5,43.7,41.8,49.5,55.9,60.9,64.2,64.9,62.1,50.8,41.1,41,M,Lewis
1936,42.2,35.2,43.5,53.5,58,61.6,64.4,65.9,59.2,54.7,43.1,42.6,52.1,Lewis
1937,29.2,40.5,47.6,48.2,56.7,62,65.4,63.2,60.8,55.7,47.9,42.3,M,Lewis
1938,41.5,42.8,45.3,52.8,56.8,62.2,66.9,62.7,64,53.5,43,41.4,52.8,Lewis
1939,43,39.4,46.2,53.2,56.3,59.1,65.4,66.2,60.4,54,49,46.1,53.3,Lewis
1940,42.6,45.3,49.4,53.4,59.2,63.2,65.5,66.3,63,56,42.5,42.9,54.2,Lewis
1941,43.3,45.8,51.9,53.6,57,60.5,69.3,65.3,58.5,53.6,47.4,42.4,54.1,Lewis
1942,38.8,42.6,46,52,55.7,59.1,66.9,67.5,61.7,54.7,43.6,43.2,52.7,Lewis
1943,35.1,43.4,44.2,53,54.3,59.9,M,63.5,63.4,54,46.1,39.8,M,Lewis
1944,41.3,41.8,44.8,51,55.2,60.3,65.6,64.3,63.3,56.7,45.3,37.8,52.3,Lewis
1945,42,42.8,43.9,47.8,57,58.8,65.6,64.8,M,54,45.2,41.7,M,Lewis
1946,42.6,43.3,46.4,51.2,60.5,60.2,66.1,65.8,61.2,50.7,42.7,42.4,52.8,Lewis
1947,36.8,45.7,49.9,53.4,60,60.8,65.4,64.6,62,55.2,45.9,44.1,M,Lewis
1948,39.6,41.3,45.1,48.2,55.8,65.4,64.1,63.9,60.7,52.7,44.7,37.4,M,Lewis
1949,29.6,39.6,46.9,52.5,59.5,60.1,63.6,64,61.8,49,52.2,M,M,Lewis
1950,27.9,40.9,44,48.3,53.4,61.7,64.8,66.1,60.5,50.9,44.4,46.7,50.9,Lewis
1951,39.3,42.5,41.2,52.4,56.3,63,65.4,64.7,62.3,52.9,44.7,37.9,51.9,Lewis
1952,37.8,42.4,44.6,51.8,56.5,59.8,66.1,65,62.2,56.1,42.2,42.4,52.2,Lewis
1953,46,43.3,45.5,49.3,54.9,57.4,63.7,64.2,59.5,53.1,M,42.3,M,Lewis
1954,37.5,43.2,42,47,55.2,55.9,60.2,59,57.5,48.7,47.4,39.6,M,Lewis
1955,39.1,39.2,40.1,44.9,52.7,59.8,61.1,62,58,51.8,40.3,39.9,49.2,Lewis
1956,39.7,36.3,42.6,52.1,58.9,58.2,66.6,64.9,59.6,49.8,43.1,40.5,51,Lewis
1957,33.3,40.6,46,52.1,59.7,62,63.2,62.5,64,52.2,43.9,43.2,51.9,Lewis
1958,44,48.1,44.5,50.2,60.3,65.6,69.8,67.1,60,53.6,44.2,45.2,54.4,Lewis
1959,40.8,41.1,44.6,49.5,53.4,59.6,65.4,62,57.7,52.1,43.1,39.4,50.8,Lewis
1960,37.3,41,44.2,49.4,52.2,58.8,65.6,62,58.8,52.5,43.3,38.5,50.3,Lewis
1961,43.2,44.9,46.1,48,54.7,63.5,66.3,67.6,57.9,50.3,41.5,40.1,52,Lewis
1962,M,42.8,43,51.2,51.5,59.1,63,62.2,60.1,52.3,47,42.2,M,Lewis
1963,33.9,47.3,44,48.8,55.2,58.4,62.1,64,63.5,54,45.7,42.1,51.6,Lewis
1964,41.8,41.8,44.3,47.1,53.3,58.2,63.2,62.4,58.9,53,42.4,36.6,50.3,Lewis
1965,40.3,43.4,45.3,50.8,53.1,59.7,66.5,66.3,57.1,55.6,48.2,40,52.3,Lewis
1966,40.6,41.6,45,51.1,55.3,59.5,63.3,64,62.2,51.6,46.4,44,52.1,Lewis
1967,42.7,43.4,42.5,46.2,55.1,64.3,65,69.9,63.7,53.9,45.8,40.6,52.8,Lewis
1968,40,45.9,47.9,48.1,55.5,60.1,66.5,62.7,59.9,50.9,45.1,37.1,51.7,Lewis
1969,33.5,40,46.3,49.1,58.3,64.7,64,62.4,60.6,51,46.4,42.7,51.6,Lewis
1970,40.6,44.8,46.3,47.2,54.8,63,64.8,64.6,57.2,50.4,44.6,38.7,51.4,Lewis
1971,40.2,41.7,42,48.8,56.3,57,65.5,67.8,57.9,50.9,45.1,37.9,51,Lewis
1972,36.4,41.8,47.1,46.3,58.2,60,65.7,66.6,57.5,50,45.4,36.8,51,Lewis
1973,38.2,43,46.4,50.4,57,60.3,66,61.4,61.6,51.4,42.1,43.6,51.8,Lewis
1974,36.9,41.6,45.1,49.4,52.7,61.5,63.8,66.1,64.2,52.8,46.1,42.5,52,Lewis
1975,40,41.4,43.2,45.8,55.4,59.3,65.7,62.2,61.4,51.1,44.3,41.4,M,Lewis
1976,41.5,40,42.3,48.9,56,58.4,63.7,62.3,61.9,52.4,45.4,41.4,51.2,Lewis
1977,37.6,46.2,43.6,51.9,52.5,62,63.2,68.9,58.5,51.3,42.2,40.8,51.6,Lewis
1978,42.1,45,48.3,50.6,54,64,66.4,64.5,59.2,53.8,M,35.2,M,Lewis
1979,32.5,40.9,48.4,50.4,57.5,60.6,66.4,64.5,63.1,54,42.5,M,M,Lewis
1980,33.9,42.5,44.5,52.4,55.2,58.1,65,63.2,60.5,53.4,46.8,44.2,51.7,Lewis
1981,41.9,43.9,48.2,50.2,55.6,59.3,63.8,69,61.6,50.2,46.9,41.5,52.7,Lewis
1982,39.2,41.4,44.8,47.7,56,63.8,63.7,65.8,61.7,53.1,42.2,M,M,Lewis
1983,44.1,45.9,M,50.9,58.6,60.3,64.4,66.5,58.1,51.8,47.1,35,M,Lewis
1984,42.6,44.3,48.8,48.9,53.6,59.8,66,65.4,60.3,50.5,44.8,36.7,51.8,Lewis
1985,37.5,39.5,43.3,51.5,56.6,61.9,69.8,66,58.5,51.6,36.8,35.6,M,Lewis
1986,44.6,43.3,50.8,49,56.5,64.4,62.7,69.6,59.1,55.2,45.8,41.3,M,Lewis
1987,40.9,45.7,48.5,53.7,58.7,64.1,65.1,67.3,63.3,55.5,48.6,38.5,M,Lewis
1988,39.5,44.3,45.6,51.6,56,60,65.8,65.5,60.8,56.6,46.4,41.4,M,Lewis
1989,M,M,44,53.8,56.2,M,63.7,65,62.6,53.2,47.3,42.4,M,Lewis
1990,42.4,40.1,47.6,53,55.5,61.1,68.3,67.9,63.8,50.8,46,34.2,M,Lewis
1991,39.1,47.8,44.2,49.7,54.1,58.8,66.7,67.3,63.3,52.4,47,42.9,M,Lewis
1992,43.8,47.4,50.4,53.3,60,64.9,67,67.1,60.1,53.8,45,38.3,54.3,Lewis
1993,36.1,40.1,47,50.9,60.4,60.8,M,66.2,62.1,55,40.5,41,M,Lewis
1994,44.5,40.4,48.9,52.7,57.6,59.6,67.3,66.1,63.9,51.3,41.6,40.5,52.9,Lewis
1995,42.9,45.7,46.7,50.1,59.2,62.1,67,63.2,64.5,M,49.9,43,M,Lewis
1996,41.1,42.7,48.4,52.4,53.6,60.5,68,67.2,58.9,52.1,45.1,41.4,M,Lewis
1997,M,43.2,46.8,50.8,60.2,61.2,66.1,69.4,63.9,52.9,49.3,41.8,M,Lewis
1998,44,46.7,48.9,52,57,63.1,70.1,68,64.9,54.1,49.7,42.1,55.1,Lewis
1999,44.5,45.3,46.4,50.8,55.2,62.1,66.7,68.3,62.7,53.9,49.9,43.1,M,Lewis
2000,41,45.1,46.8,53.9,57.1,63.1,66.6,65.4,62.1,53.8,43,42.1,M,Lewis
2001,42.4,41.5,47.5,49.7,57.6,59.3,64,66.5,61.8,52,47.9,42.7,M,Lewis
2002,44.2,44.7,43,50.1,53.8,M,M,65.9,M,52.7,46.9,42.5,M,Lewis
2003,45.8,42.6,48.8,50,M,M,M,M,M,M,41.7,42.1,M,Lewis
2004,40.1,M,M,M,M,M,M,M,59.6,M,45.6,42.8,M,Lewis
2005,M,M,50.7,52.3,59.9,61,66.7,67.5,59.5,55,42.9,40.3,M,Lewis
2006,44.7,41.1,45.9,51.4,56.6,63.4,67.9,65.9,62.4,52.4,44.7,40.5,53.1,Lewis
2007,37.6,44.6,49.1,50.2,55.4,60,66.8,64.9,59.1,51.4,42.6,39.9,M,Lewis
2008,37.7,43.6,M,46.3,57.3,M,65.9,67.2,61.5,53.5,49.3,39,M,Lewis
2009,41.5,43.1,45,51,M,64.1,70.1,66.4,63.2,52.2,46.3,35.9,M,Lewis
2010,46.7,47.1,48.3,50,53.6,59.8,65.5,65.9,61.5,52.9,43.5,41.4,M,Lewis
2011,40,37.6,43.4,43.6,50.6,57.9,63.2,65.1,63.4,52.2,42,38,49.8,Lewis
2012,39.2,41.4,42.6,50.5,M,56.4,63,65.3,60.5,52,45.5,40,M,Lewis
2013,36.1,41.7,45,47.9,55.6,60.7,64.2,65.6,60.8,48.7,42.7,35.7,50.4,Lewis
2014,40,38.3,45.9,49.3,56.3,59.6,66.8,67.3,62.3,56.5,42.9,41.9,52.4,Lewis
2015,42.6,46.7,48.4,48,56.3,64.5,68.4,67.1,58.9,55.7,41.2,40.7,53.3,Lewis
2016,40.4,45.2,46,53.4,57.1,60.6,64.3,66.7,59,52.6,49.2,34.8,52.4,Lewis
2017,34.4,39.4,43.8,47.4,55.3,60.3,64.1,68.5,64.1,51.3,45,37.9,51,Lewis
2018,42.3,39.5,43.5,50,59,60.9,68.4,68,59.4,52.4,45.3,40.2,52.5,Lewis
2019,40.7,34.8,44.2,49.8,58.9,60.8,65.1,67.1,60.7,48.1,42.7,41.8,51.3,Lewis
2020,42.5,40.9,42.3,49.9,57,60.2,64.3,66.5,64.2,53.2,43.3,41.1,52.2,Lewis
2021,41.5,38.8,43.1,50.5,54.9,65.3,67.3,67.1,61.4,50.5,46.1,M,M,Lewis
2022,M,M,M,M,M,M,M,M,M,M,M,M,M,Lewis
