Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual,County
1969,51,55,67,70,92,90,86,82,82,72,66,52,92,Kitsap
1970,57,65,60,66,80,M,90,M,83,75,69,52,M,Kitsap
1971,58,55,57,78,85,83,96,93,77,73,55,48,96,Kitsap
1972,51,58,67,77,89,84,89,92,85,71,58,54,92,Kitsap
1973,56,62,65,70,M,84,89,85,92,69,57,53,M,Kitsap
1974,55,51,58,75,72,84,88,91,89,75,58,54,M,Kitsap
1975,56,56,59,67,81,89,88,85,87,81,66,55,89,Kitsap
1976,57,56,57,78,84,84,84,79,86,73,62,54,86,Kitsap
1977,56,66,58,78,73,87,85,96,77,69,57,60,96,Kitsap
1978,53,56,65,70,84,90,94,95,73,76,58,50,95,Kitsap
1979,48,52,69,76,80,87,97,85,93,79,59,55,97,Kitsap
1980,51,58,61,79,79,78,M,89,81,81,70,68,M,Kitsap
1981,59,57,65,73,80,81,88,101,94,62,64,52,101,Kitsap
1982,54,56,62,80,82,95,90,88,85,70,57,56,95,Kitsap
1983,56,62,65,74,92,78,87,84,80,66,60,50,92,Kitsap
1984,59,61,66,82,83,86,M,87,82,74,56,47,M,Kitsap
1985,51,56,66,71,83,90,M,89,75,70,56,49,M,Kitsap
1986,58,71,71,73,83,90,82,91,87,71,58,51,M,Kitsap
1987,58,62,68,83,85,91,86,88,91,86,63,56,M,Kitsap
1988,54,66,69,74,88,89,94,89,97,77,65,54,97,Kitsap
1989,55,53,64,78,83,90,83,83,88,74,M,56,M,Kitsap
1990,53,64,68,79,78,86,92,91,92,68,62,50,92,Kitsap
1991,M,65,M,M,79,79,97,88,85,83,M,M,M,Kitsap
1992,M,69,69,79,86,90,88,M,83,79,60,53,M,Kitsap
1993,55,63,M,73,83,81,78,96,88,79,60,53,M,Kitsap
1994,55,53,75,72,80,80,97,85,86,M,55,M,M,Kitsap
1995,M,59,74,77,83,91,95,85,86,71,66,53,M,Kitsap
1996,57,64,71,76,72,79,91,92,76,82,60,51,92,Kitsap
1997,M,59,M,74,83,80,90,M,90,71,68,55,M,Kitsap
1998,56,62,68,74,85,83,97,88,88,75,58,56,97,Kitsap
1999,53,57,68,82,79,90,88,83,87,70,61,56,90,Kitsap
2000,51,58,61,69,M,90,87,86,89,80,61,52,M,Kitsap
2001,58,58,68,73,84,85,85,90,81,76,61,53,M,Kitsap
2002,56,60,M,69,82,92,M,90,82,73,M,57,M,Kitsap
2003,58,55,68,70,80,91,93,87,90,74,56,57,93,Kitsap
2004,54,64,80,83,80,89,97,92,79,75,57,56,M,Kitsap
2005,62,66,69,77,90,82,87,89,77,71,57,60,M,Kitsap
2006,54,58,60,74,84,91,97,87,89,72,60,52,97,Kitsap
2007,55,56,69,80,87,87,99,86,85,68,59,57,M,Kitsap
2008,52,58,59,78,90,91,87,90,83,74,60,M,M,Kitsap
2009,55,56,57,73,82,91,M,91,92,67,61,55,M,Kitsap
2010,54,58,70,71,72,77,93,93,82,72,70,55,M,Kitsap
2011,56,52,62,68,73,78,84,85,86,68,60,54,M,Kitsap
2012,53,60,65,73,80,75,82,93,89,75,62,53,M,Kitsap
2013,51,57,65,M,86,87,92,87,93,73,59,54,M,Kitsap
2014,54,58,69,75,86,77,91,95,89,77,60,60,M,Kitsap
2015,64,63,72,77,82,91,96,92,83,74,60,58,M,Kitsap
2016,58,63,70,89,86,91,88,93,79,67,68,52,M,Kitsap
2017,53,59,57,66,85,97,85,93,90,70,63,53,97,Kitsap
2018,63,57,72,81,87,88,91,93,83,74,66,53,93,Kitsap
2019,58,54,80,M,84,91,89,88,82,65,M,54,M,Kitsap
2020,55,60,63,71,85,83,92,101,93,76,M,59,M,Kitsap
2021,M,55,63,M,M,M,M,M,M,M,60,M,M,Kitsap
2022,55,M,M,75,72,M,95,95,89,M,M,M,M,Kitsap
