Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual,County
1915,0.97,1.79,0.61,1.44,3.44,0.8,0.73,0,0.21,0.54,2.39,2.89,15.81,Lincoln
1916,2.43,1.16,2.52,1.23,1.29,2.58,0.33,M,M,0.23,0.86,1.31,M,Lincoln
1917,0.82,0.9,1.29,2.57,2.8,0.73,T,0,0.46,T,1.22,1.74,12.53,Lincoln
1918,1.46,1.61,1.4,0.19,0.66,0.42,M,0.4,0.25,1.3,2.05,1.03,M,Lincoln
1919,1.75,3.5,1.45,0.76,0.91,0.25,M,0.56,0.86,0.4,1.34,0.21,M,Lincoln
1920,0.68,0.07,M,1.67,1.79,M,0.9,0.63,1.02,0.3,2.25,2.7,M,Lincoln
1921,1.39,1.51,1.05,1.36,0.43,0.66,0.05,0.5,M,M,2.4,1.17,M,Lincoln
1922,1.5,1.05,M,1.91,0.2,0,T,M,M,2.09,0.25,M,M,Lincoln
1923,1.95,2.2,M,1.03,0.43,2.85,0.45,0.9,M,1.42,0.45,M,M,Lincoln
1924,M,1.72,0.16,T,0.25,0.96,0.16,1.32,0.64,1.37,2.4,1.52,M,Lincoln
1925,1.46,1.99,0.22,1.54,1.34,0.43,T,0.1,0.51,M,2.08,M,M,Lincoln
1926,1.08,1.66,0.24,0.6,0.61,0.95,0.11,1.68,0.71,0.75,2.17,1.78,12.34,Lincoln
1927,M,2.09,1.33,0.44,1.53,1.03,0.12,0.3,4.25,0.92,3.01,0.98,M,Lincoln
1928,1.68,0.52,1.43,0.91,0.49,0.22,0.39,0.54,0.08,0.44,0.79,1.28,8.77,Lincoln
1929,1.12,0.25,0.57,0.94,0.21,1.13,0,T,0.38,0.47,0.1,2.13,7.3,Lincoln
1930,0.78,1.61,0.75,0.7,0.8,1.35,0.11,0.27,0.88,0.61,1.93,0.53,10.32,Lincoln
1931,M,1,1.97,0.5,0.34,1.47,0.14,T,0.78,0.95,2.99,4.52,M,Lincoln
1932,2.56,1.01,2.27,1.47,2.87,0.29,0.08,0.42,T,1,3.28,3.06,18.31,Lincoln
1933,2.18,0.78,1.96,0.4,1.05,0.7,0.33,0.67,1.48,2.24,1.4,3.06,16.25,Lincoln
1934,2.68,0.35,1.1,0.39,0.34,0.36,T,0.13,1.63,2,2.12,1.37,12.47,Lincoln
1935,M,1,1.05,0.6,0.34,0.91,0.5,0.25,0.03,1.85,0.97,2.44,M,Lincoln
1936,2.83,M,0.39,M,0.75,M,0.37,0.4,0.62,M,0.19,2.5,M,Lincoln
1937,M,1.95,1.51,2.41,0.29,4.7,M,M,M,0.73,4.8,2.94,M,Lincoln
1938,1.75,M,2.01,0.31,0.36,2.38,0.67,0.34,0.33,M,1.18,1.18,M,Lincoln
1939,1.71,1.58,1.19,0.65,0.49,0.88,0.17,0.09,0.15,0.94,M,M,M,Lincoln
1940,1.44,5.32,M,2.01,0.35,0.31,1.41,T,2.06,2.34,3.04,2.99,M,Lincoln
1941,2.47,M,0.78,1.01,1.73,2.28,0.38,1.61,1.64,0.78,2.18,3.2,M,Lincoln
1942,1.07,M,0.64,0.8,2.62,2.07,0.56,0.29,0.08,0.98,3.96,2.25,M,Lincoln
1943,1.16,1.29,2.04,1.12,0.43,1.32,0.29,0.31,0.05,2.73,0.65,0.69,12.08,Lincoln
1944,1.13,1.35,0.36,1.85,0.88,2.38,0.07,0.1,0.56,0.64,2.16,0.99,12.47,Lincoln
1945,1.58,1.8,2.7,0.59,2.59,1.08,0,0.85,2.08,0.52,M,2.17,M,Lincoln
1946,1.76,1.82,1.12,0.87,0.78,1.13,0.24,0.22,0.54,1.35,2.07,0.87,12.77,Lincoln
1947,0.81,0.97,1.26,1.08,0.89,0.87,0.51,0.15,1.38,3.94,1.23,2.02,15.11,Lincoln
1948,2.16,1.43,0.12,2.39,8.79,2.92,1.6,0.2,1.44,0.75,1.62,2.64,26.06,Lincoln
1949,0.31,2.45,1.7,0.43,0.49,0.72,0.06,0.16,0.84,1.22,2.34,1.21,11.93,Lincoln
1950,3.35,1.25,3.02,0.66,1.16,1.31,0.78,0.09,T,3.76,1.53,2.79,19.7,Lincoln
1951,1.98,1.41,2.16,0.93,0.47,0.7,0.27,0.93,0.56,2.18,2.26,2.96,16.81,Lincoln
1952,2.89,0.73,0.76,0.57,0.97,2.07,0.14,0.33,0.36,0.18,0.38,3.37,12.75,Lincoln
1953,4.38,1.05,1.51,1.3,3.17,0.84,T,1.53,0.17,0.56,1.87,1.91,18.29,Lincoln
1954,2.67,0.62,0.95,0.61,0.81,1.86,1.14,2.14,1.97,0.48,1.68,1.53,16.46,Lincoln
1955,1.59,1.33,0.87,3.13,0.73,0.81,2.82,0,1.66,2.62,2.72,3.81,22.09,Lincoln
1956,3.62,M,1.07,1.2,0.31,1.04,0.43,2.25,0.3,2.46,0.82,1.51,M,Lincoln
1957,1.53,1.14,3.24,0.97,2.75,2.12,0.21,0.3,0.96,1.73,1.35,1.56,17.86,Lincoln
1958,2.3,4.39,1.5,1.19,0.78,1.61,1.26,0.03,0.69,0.67,2.46,1.29,18.17,Lincoln
1959,4.44,1.27,1.09,0.92,1.94,0.25,0.09,1.08,3.33,1.35,1.89,1.4,19.05,Lincoln
1960,1.2,1.76,2.19,1.19,2.97,0.13,T,1.1,0.9,0.81,4.65,0.95,17.85,Lincoln
1961,0.88,3.77,1.92,0.82,1.95,0.78,0.6,0.6,0.18,1,1.59,2.52,16.61,Lincoln
1962,0.96,1.2,2.32,1.32,2.47,0.5,0.09,0.56,1.29,2.07,2.88,2.61,18.27,Lincoln
1963,0.35,1.68,1.44,1.59,1.38,0.36,0.3,0.3,1.31,0.96,2.58,1.68,13.93,Lincoln
1964,2.1,0.3,1.53,0.45,0.24,2.05,0.34,0.9,0.6,0.42,3.42,3.57,15.92,Lincoln
1965,M,M,M,M,M,M,1,0.9,0,T,M,M,M,Lincoln
1966,3.07,0.55,2.12,M,M,0.94,0.91,0.28,0.4,0.36,2.94,3.63,M,Lincoln
1967,1.93,0.41,1.87,0.86,1.54,0.87,0,0,0.16,M,M,M,M,Lincoln
1968,M,M,M,M,0.74,1.15,0.25,1.06,0.4,1.88,2.55,2.25,M,Lincoln
1969,3.21,1.23,0.43,2.08,1.03,0.89,0.36,0,0.99,0.52,0.61,2.41,13.76,Lincoln
1970,3.85,1.74,1.24,1.3,0.29,1.67,0.2,T,0.36,2.09,1.82,1.64,16.2,Lincoln
1971,1.71,0.52,2.28,1.05,1.18,1.03,0.6,1.03,1.01,M,1.07,2.17,M,Lincoln
1972,0.59,0.7,0.86,0.87,2.34,0.99,0.51,1.41,0.55,0.23,1.12,2.37,12.54,Lincoln
1973,1.79,0.33,0.57,0.28,0.87,0.42,0.06,0.03,1.23,0.81,5.59,4.48,16.46,Lincoln
1974,2.45,1.77,1.61,0.73,1,0.31,1.68,0.01,0.17,0.03,2.27,2.59,14.62,Lincoln
1975,1.98,2.09,1.06,1.65,1.38,0.54,1.24,M,0.01,1.61,0.95,1.66,M,Lincoln
1976,1.24,1.21,0.67,0.94,0.94,0.62,0.37,1.31,0.25,0.43,0.17,0.36,8.51,Lincoln
1977,0.38,0.29,0.91,0.07,1.35,1.57,0.1,1.21,1.69,0.6,1.44,3.44,13.05,Lincoln
1978,1.4,1.68,1.16,2.5,1.26,0.36,1.54,0.95,1.1,T,0.84,1.31,14.1,Lincoln
1979,0.4,1.91,0.85,0.93,1.34,0.92,0.73,1.3,0.79,1.51,1.27,1.92,13.87,Lincoln
1980,1.92,2.24,1.21,1.51,2.72,M,0.35,0.79,1.19,1.04,1.38,2.98,M,Lincoln
1981,0.73,1.31,1.92,0.66,2.04,1.61,0.27,T,0.72,1.29,0.84,M,M,Lincoln
1982,1.54,1.36,1.22,1.62,0.1,1.15,1.95,0.26,M,1.26,1.93,2.73,M,Lincoln
1983,1.8,2.57,2.43,0.99,1.19,2.09,1.11,0.18,0.46,1.02,5.04,2.09,20.97,Lincoln
1984,0.92,1.41,1.61,1.5,1.49,1.65,0.31,0.22,0.51,0.37,M,0.93,M,Lincoln
1985,0.32,1.59,0.62,0.28,M,M,0.24,0.38,1.4,1.17,2.19,0.53,M,Lincoln
1986,2.85,2.44,1.3,1.07,0.88,0.06,0.28,0.25,M,0.6,1.71,0.73,M,Lincoln
1987,0.9,0.63,2.31,0.56,0.83,0.4,1.8,0.95,0.17,0.07,1.63,3.2,13.45,Lincoln
1988,1.07,0.09,1.38,0.61,1.14,1.13,T,0,0.8,0.14,M,1.13,M,Lincoln
1989,0.53,1.17,2.45,0.88,2.6,0.33,0.56,0.98,0.13,M,1.07,0.32,M,Lincoln
1990,1.13,1.03,0.23,0.87,M,1.77,1.81,0.55,0,2.23,0.19,1.21,M,Lincoln
1991,1.05,0.56,1.67,1.15,1.54,1.43,0.66,0.93,0.04,0.28,2.47,1.36,13.14,Lincoln
1992,1.6,0.77,0.44,0.57,0.26,1.09,1.52,0.25,0.12,0.5,M,1.08,M,Lincoln
1993,1.36,0.58,0.92,2.26,0.99,0.71,3.58,0.4,0.48,0.19,0.8,2.45,14.72,Lincoln
1994,1.29,0.58,0.45,1.3,1.96,0.7,0,0,0.23,2.09,1.33,1.79,11.72,Lincoln
1995,3.16,0.64,3.22,0.43,1.13,2.25,0.1,0.49,1.25,1.42,1.44,1.95,M,Lincoln
1996,2.11,1.99,0.56,2.21,1.7,M,0.12,0.26,0.72,2.93,2.66,4.02,M,Lincoln
1997,1.64,0.98,1.46,0.78,1.61,1.15,M,0.52,0.87,M,1.86,M,M,Lincoln
1998,2.94,1.53,1.14,0.46,2.71,0.81,0.92,0.33,0.12,0.29,2.54,3.04,16.83,Lincoln
1999,1.23,M,0.19,0.2,0.86,1.23,0.41,0.49,0.05,0.55,1.79,1.57,M,Lincoln
2000,1.71,1.52,2.39,1.72,1.63,1.4,0.32,0,0.95,0.99,M,0.93,M,Lincoln
2001,0.63,0.41,1.37,0.98,0.95,1.21,0.1,0.28,0.13,1.35,2.23,1.83,11.47,Lincoln
2002,1.21,0.89,0.68,0.62,M,0.66,0.3,0.14,0.14,0.06,1.63,3.01,M,Lincoln
2003,2.78,0.75,1.99,1.39,0.88,0.14,0,0.24,0.65,0.47,1.03,1.62,11.94,Lincoln
2004,1.33,1.62,0.8,1.15,2.84,1.01,0.23,0.95,0.69,0.7,0.9,1.44,13.66,Lincoln
2005,0.92,T,1.74,0.9,2.69,1.59,0.39,0.47,0.28,1.65,1.79,2.49,14.91,Lincoln
2006,3.88,0.76,1.05,1.49,1.06,1.81,0.25,T,0.37,1.96,2.5,2.01,17.14,Lincoln
2007,0.22,1.2,0.88,0.42,0.78,1.14,0.2,0.38,0.16,1.1,1.23,2.11,9.82,Lincoln
2008,1.65,0.48,1.03,0.4,0.54,0.96,0.07,0.22,0.26,0.26,1.94,2.34,10.15,Lincoln
2009,0.74,1.01,1.66,0.87,1.08,1.07,0.4,0.36,0.57,1.79,1.34,1.03,11.92,Lincoln
2010,4.18,1.51,1.23,1.17,1.81,2.37,0.15,0.04,0.8,2.48,2.31,2.32,20.37,Lincoln
2011,1.39,0.29,2.29,1.38,2.19,1.48,0.4,0.05,0.17,0.45,0.82,0.84,M,Lincoln
2012,1.11,1.08,3.04,1.57,0.7,3.26,0.8,0.03,T,1.68,2.86,2.16,18.29,Lincoln
2013,1.18,0.38,0.7,1.07,0.85,2.24,0,0.46,1.39,0.18,1.37,0.52,10.34,Lincoln
2014,0.74,1.27,1.85,1.3,0.79,1.39,0.05,0.7,0.07,1.44,1.5,1.73,12.83,Lincoln
2015,1.42,1.54,2.07,0.68,1.03,T,0.19,0.03,1.08,1.08,1.46,4.2,14.78,Lincoln
2016,2.43,0.89,3.7,0.59,0.63,1.21,0.69,0.25,0.23,5.06,2.06,1.24,18.98,Lincoln
2017,1.42,2.55,3.85,2.39,1.5,0.41,T,T,0.48,1.1,2.5,1.89,18.09,Lincoln
2018,2.17,1.18,1.65,2.17,1.05,0.08,0.04,0.08,0.04,1.67,1.66,2.45,14.24,Lincoln
2019,1.73,1.03,0.7,1.35,1.29,0.31,0.26,0.77,1.92,1.15,0.68,1.72,12.91,Lincoln
2020,2.6,0.77,0.94,0.33,3.2,0.85,0.03,0.06,0.53,1.13,1.21,1.59,13.24,Lincoln
2021,2.47,0.26,0.03,0.31,0.15,0.53,T,0.27,0.97,1.05,2.09,0.73,8.86,Lincoln
2022,1.25,0.55,1.41,1.17,2.48,2.75,0.77,0.06,0.24,M,M,M,M,Lincoln
