Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual,County
1918,6.05,5.44,3.7,1.43,3.24,0.53,1.33,1.79,0.27,3.31,5.09,M,M,Snohomish
1919,6.47,3.87,3.14,3.26,1.68,0.63,0.29,0.46,2.32,4.21,3.73,2.85,32.91,Snohomish
1920,3.83,0.83,2.56,4.53,1.23,1.49,0.94,1.54,2.95,4.93,4.47,6.36,35.66,Snohomish
1921,6.79,3.16,4.08,3.2,1.76,1.83,0.15,0.74,3.23,M,7.37,3.9,M,Snohomish
1922,3.09,2.66,4.43,2.49,1.97,0.02,0,1.58,1.37,3.86,2.15,6.24,29.86,Snohomish
1923,4.77,1.83,2.06,1.4,2.23,2.17,0.57,1.6,1.57,2.27,1.85,6.4,28.72,Snohomish
1924,3.71,4.77,2.36,2.24,0.28,2.11,1.09,0.82,2.56,4.72,4.11,5.05,33.82,Snohomish
1925,4.53,3.94,3.17,2.1,1.56,0.76,0.22,1.4,0.58,2.25,3.21,4.62,28.34,Snohomish
1926,4.51,4.79,1.5,1.5,2.9,0.18,0.5,2.74,5.29,2.87,3.64,3.63,34.05,Snohomish
1927,3.59,3.96,2.52,1.15,1.99,0.39,0.22,2.23,3.06,5.63,5.03,4.38,34.15,Snohomish
1928,2.43,1.48,4.54,3.51,0.34,1.23,M,M,0.81,3.94,2.59,3.19,M,Snohomish
1929,3.96,M,4.06,2.77,2.67,2.09,0.41,1.68,0.56,M,1.5,5.53,M,Snohomish
1930,2.35,2.9,M,1.87,2.7,2.1,0.21,0.03,1.68,3.06,1.99,M,M,Snohomish
1931,M,3.78,3.51,1.79,0.88,3.92,0.32,0.56,3.93,2.81,M,6.53,M,Snohomish
1932,4.22,2.26,4.43,3.23,0.64,0.33,1.86,0.87,1.16,3.27,8.51,5.35,36.13,Snohomish
1933,5.3,2.07,6.01,0.77,3.3,1.65,1.2,1.72,2.32,3.24,2.45,10.81,40.84,Snohomish
1934,4.62,1.46,3.34,2.04,3.03,0.24,0.76,0.31,1.73,2.28,6.06,4.74,30.61,Snohomish
1935,5.22,2.41,4.78,1.65,1.15,1.85,1.5,0.72,1.38,2.85,1.88,3.02,28.41,Snohomish
1936,6.04,M,2.62,1.61,3.78,2.81,M,0.41,1.86,0.64,1.2,3.57,M,Snohomish
1937,3.46,5.43,2.42,4.34,2.12,3.97,0.49,1.87,2.09,2.28,5.92,6.38,40.77,Snohomish
1938,3.5,2.74,2.96,3.04,M,0.45,0.35,0.5,0.85,3.02,4.26,3.13,M,Snohomish
1939,6.2,3.11,M,0.99,1.96,2.95,1.22,1.39,2.09,3.89,2.91,6.62,M,Snohomish
1940,3.32,4.71,5.15,4.57,1.83,0.55,0.87,0.22,2.04,3.37,3.62,3.09,33.34,Snohomish
1941,M,1.14,0.99,1.47,4.34,1.08,0.14,2.01,3.27,2.28,3.45,4.84,M,Snohomish
1942,2.38,1.66,1.74,3,4.02,2.88,0.89,0.39,0.46,2.89,6.33,4.11,30.75,Snohomish
1943,2.16,1.74,2.98,2.23,2.76,1.32,0.63,1.11,0.21,5.09,1.43,2.46,24.12,Snohomish
1944,3.33,2.45,1.47,2.7,2.48,2.65,0.36,0.75,4.07,1.92,4.19,1.27,27.64,Snohomish
1945,2.66,4.31,5.47,2.46,2.18,1.07,0.22,0.61,4.1,4.68,5.59,3.27,36.62,Snohomish
1946,4.21,4.57,3.53,1.57,0.74,4.83,0.84,0.73,1.03,3.11,4.78,4.49,34.43,Snohomish
1947,4.68,2.88,1.85,2.49,0.35,3.58,0.49,0.86,1.45,8.01,5.73,7.07,39.44,Snohomish
1948,4.53,5.37,2.99,4.12,6.37,3.19,2.58,2.43,2.99,3.13,4.43,5.05,47.18,Snohomish
1949,1.96,5.02,2.81,1.92,1.35,0.78,2.61,0.96,3.72,3.17,5.49,5.79,35.58,Snohomish
1950,3.85,5.5,6.01,2.14,1.16,1.53,1.06,0.67,1.24,5.16,6.85,4.51,39.68,Snohomish
1951,4.62,3.88,3.94,0.65,1.81,0.69,0.17,0.84,2.74,5.97,3.82,5.1,34.23,Snohomish
1952,3.24,2.94,4.01,1.26,1.96,1.47,0.96,0.64,0.35,1.1,0.56,3.73,22.22,Snohomish
1953,7.07,2.97,3.05,3.4,1.96,2.98,0.64,1.3,1.77,4.47,5.93,4.81,40.35,Snohomish
1954,7.97,4.56,2.37,2.92,2.71,4.93,2.36,3.65,2.78,1.59,8.15,6.14,50.13,Snohomish
1955,2.72,3.61,1.69,3.94,3.24,3.05,2.24,0.08,0.91,4.98,5.56,8.53,40.55,Snohomish
1956,7.82,3.97,3.44,1.12,1.26,5.52,0.13,0.99,3.06,5.7,2.7,4.12,39.83,Snohomish
1957,3.71,5.68,6.03,2.69,1.73,1.33,0.65,M,0.65,3.71,3.34,5.5,M,Snohomish
1958,4.83,6.75,2.24,4.22,0.75,2.24,0,0.15,1,3.52,5.59,4.01,35.3,Snohomish
1959,7.17,3.54,4.24,1.09,3.17,2.06,1.23,1.18,2.97,4.09,4.84,5.12,40.7,Snohomish
1960,3.89,2.77,1.92,2.23,2.81,1.48,0,4.23,1.06,4,7.23,2.53,34.15,Snohomish
1961,3.81,6.32,3.38,2.79,3.14,0.25,1.5,1.07,0.87,4.32,3.26,5.2,35.91,Snohomish
1962,3.13,1.46,3.49,1.67,3.18,2.86,0.76,2.01,2.21,1.95,5.39,2.79,30.9,Snohomish
1963,1.34,3.16,2.59,2.28,0.63,2.53,1.03,1.29,1.14,3.42,5.73,4.84,29.98,Snohomish
1964,5.75,2.36,4.94,3.77,1.7,3.04,0.69,1.77,2.02,1.11,5.28,5.46,37.89,Snohomish
1965,8.25,4.68,0.55,2.49,1.66,0.53,1.3,2.51,0.87,1.52,3.91,5.98,34.25,Snohomish
1966,3.58,3.07,4.12,1.12,2.49,1.95,2.66,0.21,1.41,2.95,4.59,6.44,34.59,Snohomish
1967,7.18,2.75,3.58,2.27,1.64,1,0.23,0,1.62,5.5,2.35,6.67,34.79,Snohomish
1968,4.44,1.9,3.87,2.94,2.14,2.07,0.66,3.89,M,4.4,4.44,6.1,M,Snohomish
1969,3.96,1.63,1.64,3.1,1.89,2.08,1.06,0.25,5.42,1.67,3.16,6.19,32.05,Snohomish
1970,5.47,1.75,2.41,3.11,1.91,0.74,1.23,0.22,2.36,4.31,4.21,6.18,33.9,Snohomish
1971,9.77,4.1,5.68,1.55,1.34,2.77,0.94,0.49,3.5,1.73,4.13,5.47,41.47,Snohomish
1972,3.56,2.7,5.27,5.3,1.34,3.33,2.24,2.03,5.2,1.37,3.48,7.23,43.05,Snohomish
1973,3.38,1.46,2.96,1.32,2.41,2.22,0.13,1.11,2.13,3.18,7.52,6.84,34.66,Snohomish
1974,7.1,4.69,5.8,2,3.77,0.81,2.24,0.32,1.5,1.61,4.64,5.57,40.05,Snohomish
1975,4.22,4.01,5.05,2.24,2.39,1.96,0.2,3.12,0.27,8.53,6.29,4.37,42.65,Snohomish
1976,3.83,3.07,4.36,3.48,1.94,2.08,0.1,3.58,1.24,1.73,0.95,2.34,28.7,Snohomish
1977,1.63,1.9,4.92,1.86,6.03,0.94,1.79,3.25,3.55,2.17,3.33,5.73,37.1,Snohomish
1978,4.39,2.99,2.51,3.52,2.03,1.18,2.4,2.14,4.13,1.2,4.78,2.88,34.15,Snohomish
1979,1.84,5.35,2.2,3.72,1.61,0.48,1.49,0.67,1.41,3.24,1.68,5.78,29.47,Snohomish
1980,3.04,4.23,3.27,3.07,2.54,3.15,0.68,1.98,1.88,M,M,3.98,M,Snohomish
1981,3.25,3.11,2.6,3.8,2.44,3.86,2.21,0.07,3.06,5.91,4.7,6.99,42,Snohomish
1982,6.43,4.44,3.94,2.92,0.88,1.71,2.8,1.12,2.32,4.85,5.19,6.79,43.39,Snohomish
1983,5.14,4.51,3.02,1.98,2.35,5.35,2.02,2.15,2.44,1.52,9.3,4.23,44.01,Snohomish
1984,3.74,4.13,4.09,2.68,4.25,2.92,0.72,1.96,3.61,2.67,7.51,5.89,44.17,Snohomish
1985,0.54,M,2.19,2.57,2.24,2.73,0.09,1.81,2.63,6.46,3.52,0.76,M,Snohomish
1986,6.48,3.34,1.75,3.67,3.56,0.91,2.03,0.06,2.4,2.93,7.29,4.02,38.44,Snohomish
1987,5.67,1.95,4.51,2.82,1.89,0.81,0.87,1.28,0.81,0.08,3.18,7.7,31.57,Snohomish
1988,3.24,1.02,5.28,3.7,3.61,2.61,0.92,0.39,2.07,2.05,7.31,3.87,36.07,Snohomish
1989,4.6,2.44,5.41,1.21,2.83,1.43,0.59,1.82,0.31,3.66,5.27,3.07,32.64,Snohomish
1990,5.8,5.11,3.32,3.63,2.52,3.46,0.98,0.63,0.42,5.83,7.84,3.58,M,Snohomish
1991,3.14,4.65,3.59,3.75,2.9,1.82,0.34,1.69,1.38,1.5,6.06,2.45,33.27,Snohomish
1992,5.2,3.46,1.77,2.85,1.17,2.61,2.11,0.35,2.18,1.05,5.6,4.34,32.69,Snohomish
1993,1.52,0.4,3.05,4.48,M,2.92,3.57,1.01,1.1,1.22,2.15,6.51,M,Snohomish
1994,3.53,3.9,3.47,3.35,1.33,1.3,0.39,0.08,1.54,3.29,6.38,6.94,35.5,Snohomish
1995,3.42,1.3,4.99,2.22,1.56,1.07,1.67,3.15,0.96,5.45,5.24,6.94,37.97,Snohomish
1996,4.73,5.26,0.87,4.84,4.31,1.18,0.52,0.47,4.78,6.47,M,7.48,M,Snohomish
1997,4.24,2.99,6.08,2.75,2.26,4.42,1.55,0.73,3.15,5.3,2.94,4.05,M,Snohomish
1998,7.12,2.65,4.53,2.45,3.27,1.33,0.48,0.38,0.57,5.21,6.13,5.82,39.94,Snohomish
1999,5.74,6.57,3.83,2.29,2.87,4.38,2.1,2.12,0.33,3.23,8.72,4.57,47.17,Snohomish
2000,4.33,3.37,4.82,2.7,3.06,1.61,0.72,0.46,1.82,3.46,M,2.62,M,Snohomish
2001,3.5,2.12,2.47,2.98,2.78,3.93,1.71,1.44,1.03,5.33,M,5.65,M,Snohomish
2002,5.31,2.78,3.36,1.91,2.72,1.25,1.34,0.11,0.85,1.25,2.15,5.11,M,Snohomish
2003,M,1.62,4.29,2.85,1.38,0.66,0.03,0.35,0.8,5.12,M,3.66,M,Snohomish
2004,5.46,2.97,2.63,0.8,3.9,0.96,0.46,2.94,2.43,2.73,4.41,4.68,M,Snohomish
2005,M,1.5,2.64,5.69,2.38,3.51,0.87,0.67,M,3.52,4.85,M,M,Snohomish
2006,M,4.03,2.42,3.06,2.85,1.56,0.25,0.08,2.01,2.53,8.11,6.79,M,Snohomish
2007,3.43,2.57,4.63,2.81,1.43,2.07,1.37,1.84,2,3.81,3.39,8.97,38.32,Snohomish
2008,3.72,M,4.91,3.07,2.17,2.69,0.62,2.11,0.98,2.73,M,3.63,M,Snohomish
2009,3.36,1.2,3.97,2.98,3,0.51,0.32,0.95,M,5.81,M,2.75,M,Snohomish
2010,M,2.39,2.46,3.96,3.94,5.24,0.1,1.44,4.45,2.37,M,M,M,Snohomish
2011,5.9,3.47,7.58,5.15,3.42,3.34,1.64,0.18,0.63,2.26,6.78,0.96,M,Snohomish
2012,5.55,5.13,5.88,3.47,3.7,4.37,2.13,0.02,0.29,6.31,6.39,8.93,M,Snohomish
2013,6.22,2.4,3.67,3.94,2.31,2.02,M,M,M,1.43,M,M,M,Snohomish
2014,M,5.04,7.29,3.77,3.06,1.81,1.18,M,3.52,6.29,5.54,6.08,M,Snohomish
2015,7.15,5.4,3.37,2.43,0.52,0.62,0.32,2.11,2.49,3.63,6.6,8.82,43.46,Snohomish
2016,6.89,3.26,6.11,2.23,1.31,1.87,0.55,0.09,2.8,7.36,8.33,3.23,44.25,Snohomish
2017,2.29,5.76,7.01,4.02,4.19,0.93,0,0.13,1.11,3.43,8.2,3.89,M,Snohomish
2018,6.45,5.12,4.97,5.56,0.61,2.61,0.02,0.41,3.61,3.37,4.94,4.54,43.09,Snohomish
2019,2.24,3.05,1.98,4.03,2,M,0.9,0.71,M,3.29,M,5.18,31.19,Snohomish
2020,5.82,7.12,M,1.89,4.16,4.53,0.72,1.09,2.73,3.55,5.42,5.64,45.64,Snohomish
2021,5.88,5.09,2.78,1.84,M,1.5,0.06,0.74,2.7,5.99,8.37,5.01,41.08,Snohomish
2022,M,2.96,3.76,2.75,M,3.04,0.29,0.1,M,M,M,M,M,Snohomish
