Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual,County
1971,6.09,1.61,1.67,0.63,0.81,1.5,0.76,0.14,1.24,1.33,2.95,4.7,23.43,Island
1972,2.8,2.07,1.76,2.26,0.6,1.91,0.93,0.91,1.38,1.02,1.5,4.09,21.23,Island
1973,1.2,0.53,1.03,0.72,0.4,1.22,0.11,0.65,0.69,1.77,2.22,1.73,12.27,Island
1974,3.38,1.43,1.3,0.87,0.84,0.52,1.49,0.01,0.16,0.86,1.44,2.18,14.48,Island
1975,3.92,2.46,1.07,1.48,1,1.07,1.23,1.73,0.17,1.61,2.93,3.52,22.19,Island
1976,2.4,2.31,0.87,1.67,1.17,0.97,0.45,2.03,0.73,0.87,0.67,1.41,15.55,Island
1977,1.49,0.58,1.5,1.3,1.96,0.11,0.74,1.73,1.61,1.43,1.89,1.77,16.11,Island
1978,1.9,2.03,1.61,1.63,0.88,0.95,1.01,1.94,2.07,0.76,3.45,1.5,19.73,Island
1979,1.74,1.54,0.52,1.77,0.55,1.12,0.89,0.31,0.93,1.22,0.79,6.51,17.89,Island
1980,1.58,1.9,2.12,1.14,1.85,2.19,0.32,0.25,1.53,0.37,2.96,2.9,19.11,Island
1981,0.88,2.53,1.76,1.49,1.21,2.5,0.34,0.38,1.53,2.91,1.84,3.49,20.86,Island
1982,5.29,2.25,1.74,1.19,0.6,0.45,1.65,0.88,0.93,1.25,2.07,2.68,20.98,Island
1983,4.02,1.25,1.77,2.19,1.8,1.71,2,0.54,3.95,0.7,3.06,2.18,25.17,Island
1984,3.47,1.81,2.43,0.92,2.17,2,0.1,0.61,2.12,1.9,3.24,2.55,23.32,Island
1985,0.36,1.65,1.9,0.9,1.26,1.16,0.22,0.33,1.07,5.77,3.5,0.43,18.55,Island
1986,1.85,2.45,1.69,1.91,2.28,1.59,0.97,0.02,2.33,1.58,4.94,1.12,22.73,Island
1987,1.6,1.16,1.17,1.98,0.63,0.24,0.78,0.46,0.37,0.27,1.41,3.03,13.1,Island
1988,1.06,1.02,2.91,2.3,2.15,1.45,1.01,0.39,1.16,2.64,2.76,3.45,22.3,Island
1989,3.34,2.2,3.61,1.74,1.6,0.49,0.58,1.34,0.23,1.34,5.12,2.21,23.8,Island
1990,3.22,2.14,0.82,1.97,2.57,2.73,0.23,2,0.2,3.17,8.86,2.72,30.63,Island
1991,2.25,1.92,1.51,1.87,1,1.13,0.77,2.09,0.03,1.06,3.44,1.58,18.65,Island
1992,2.18,1.5,1,3.28,0.36,2.17,1.92,1.04,1.51,0.98,3.87,2.23,22.04,Island
1993,1.67,0.33,0.94,1.6,2.91,1.44,1.35,0.38,0.36,1.1,0.94,1.91,14.93,Island
1994,0.76,1.68,1.14,1.38,0.73,0.98,0.48,0.17,1.06,2.48,3.71,1.82,16.39,Island
1995,1.68,2.11,1.87,0.91,1.05,0.45,1.23,2.39,0.5,3.02,7.92,2.53,25.66,Island
1996,3.46,2.36,0.83,2.56,2.55,0.21,0.56,0.43,2.06,3.45,3.53,2.85,24.85,Island
1997,2.56,2.03,2.09,1.27,1.53,1.54,1.05,0.47,1.65,3.79,1.24,1.61,20.83,Island
1998,2.45,1.12,1.92,0.68,2.15,0.84,1.43,0.02,0.36,1.38,4.26,4.03,20.64,Island
1999,M,M,M,M,M,M,M,M,M,M,M,M,M,Island
2000,1.88,1.14,1.89,1.13,1.62,1.25,0.7,0.31,1.01,1.15,M,1.22,M,Island
2001,M,0.78,1.7,1.78,0.86,1.92,0.41,0.72,0.41,2.81,1.89,1.87,M,Island
2002,2.01,1.18,1.84,1.09,1.12,1.47,0.66,0.2,1.12,0.71,0.89,1.43,13.72,Island
2003,2.25,0.94,0.66,2.15,0.75,T,0.1,0.24,0.65,2.38,3.27,1.14,14.53,Island
2004,1.83,0.55,1.76,0.08,1.33,1.05,0.43,4.63,1.77,2.19,3.12,M,M,Island
2005,1.92,0.58,1.13,2.09,1.26,1.5,0.08,2.61,0.65,1.83,1.99,M,M,Island
2006,M,2.55,1.06,2,1.6,0.87,0.34,0.11,1.84,1.26,5.74,1.83,M,Island
2007,3.54,1.6,2.46,0.76,0.76,1.43,0.96,0.33,0.92,1.56,1.13,1.77,17.22,Island
2008,1.47,1.7,2.64,1.7,1.62,2.01,0.48,1.47,0.47,1,3.92,2.35,M,Island
2009,2.49,1.25,1.39,1.42,1.64,T,0.38,0.41,0.8,3.73,2.66,0.76,16.93,Island
2010,2.5,1.03,1.36,1.53,3.85,1.24,0.12,1.06,2.17,1.01,2.57,2.22,M,Island
2011,3.88,1.65,1.77,2.38,3.59,0.69,0.63,0.08,0.38,1.48,2.87,0.91,20.31,Island
2012,1.97,2.96,2.34,2.63,1.67,1.95,1.58,0.1,0.12,2.71,3.21,2.4,23.64,Island
2013,3.24,0.99,1.1,2.58,2.26,0.84,0.03,0.91,2.25,0.81,2.15,1.61,18.77,Island
2014,2.8,2.47,2.32,1.56,1.71,M,0.94,0.87,1.54,2.92,2.4,2.08,M,Island
2015,3.13,2.42,1.69,0.68,M,0.57,M,1.25,1.14,3.3,5.6,5.12,M,Island
2016,1.58,3.17,2.35,1.13,0.62,1.45,0.17,0.15,0.68,3.04,3.02,1.98,19.34,Island
2017,0.96,1.48,3.23,1.94,2.1,0.7,0.01,0.06,0.61,2.5,3.85,2.54,19.98,Island
2018,3.38,3.7,2.24,3.02,0.32,0.91,0.01,0.3,1.16,1.81,2.73,2.69,22.27,Island
2019,1.51,1,0.73,2.24,0.9,0.3,0.65,0.6,M,M,1.64,M,M,Island
2020,3.95,3.96,1.31,0.97,2.84,M,M,M,M,M,M,M,M,Island
