Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual,County
1958,10.52,7.74,2.2,3.81,0.92,1.07,0,0.26,1.2,4.22,8.49,8.1,48.53,Kitsap
1959,10.45,3.81,4.32,5.2,2.11,1.27,0.23,0.48,2.86,2.92,7.63,8.46,49.74,Kitsap
1960,8.86,5.66,6.28,4.55,2.91,0.67,0,2.13,0.69,4.67,9.75,4.96,51.13,Kitsap
1961,14.82,12.87,7.63,2.16,3.65,0.46,0.65,0.38,1.02,3.41,6.11,7.67,60.83,Kitsap
1962,2.77,3.38,5.32,2.5,2.67,1.13,0.69,1.98,2.96,5.7,10.55,6.49,46.14,Kitsap
1963,2.89,6.78,4.89,4.06,1.66,2.07,0.93,1.21,1.03,7.45,10.14,6.24,49.35,Kitsap
1964,12.37,1.06,5.78,0.93,0.99,4.52,0.64,1.11,1.63,1.11,12.21,7.21,49.56,Kitsap
1965,6.84,5.29,0.9,4.34,2.22,0.67,0.58,1.7,0.28,3.38,7.43,9.4,43.03,Kitsap
1966,10.34,3.05,8.48,1.11,0.75,0.9,1.41,0.2,1.45,3.01,8.51,13.51,52.72,Kitsap
1967,14.73,2.68,6.78,2.06,0.74,1.36,0.09,T,1.23,9.39,3.32,9.5,51.88,Kitsap
1968,11.44,8.62,8.42,1.43,1.7,2.76,M,M,2.87,M,6.46,11.72,M,Kitsap
1969,6.63,4.74,3.26,4.08,2.38,1.37,0.28,0.28,7.09,2.61,3.32,9.75,45.79,Kitsap
1970,10.33,3.95,4.59,4.86,1.27,0.44,0.22,M,1.88,3.92,5.57,11.9,M,Kitsap
1971,3.93,4.64,10.18,3.4,1.38,1.78,0.8,0.39,3.32,3.83,7.93,8.23,49.81,Kitsap
1972,7.12,9.3,9.05,6.25,0.33,1.14,1.3,0.8,4.3,0.7,4.67,13.39,58.35,Kitsap
1973,7.92,2.8,3.44,1.27,M,2.13,0.41,0.25,2.18,3.88,14.43,15.43,M,Kitsap
1974,12.31,7.03,7.98,3.44,1.77,1.33,3.11,0.06,0.35,1.32,8.6,9.98,57.28,Kitsap
1975,6.86,6.8,5.75,2.99,3.47,1.12,0.21,3.97,0.02,10.76,10.56,12.04,64.55,Kitsap
1976,7.67,8.81,5.5,1.59,2.22,0.77,1.09,2.75,1.66,2.41,1.66,2.66,38.79,Kitsap
1977,1.93,3.52,6.35,0.79,3.58,1.35,0.9,3.53,3.46,3.58,9.63,10.08,48.7,Kitsap
1978,8.09,6.2,4.43,4.72,2.96,0.78,1.07,1.59,6.49,0.66,4.63,2.4,44.02,Kitsap
1979,2.54,10.59,2.64,1.75,1.32,0.52,1.35,0.83,1.69,6.17,3.24,14.95,47.59,Kitsap
1980,5.56,10.07,3.53,4.67,1.32,2.86,M,1.21,1.52,1.66,11.2,8.52,M,Kitsap
1981,3.61,6.51,3.97,2.81,2.32,1.79,0.9,0.08,3.56,8.95,7.95,10.8,53.25,Kitsap
1982,6.36,8.94,3.88,4.16,0.92,0.76,0.29,0.53,1.6,6.07,6.68,13.73,53.92,Kitsap
1983,9.72,12.15,10.04,1.46,2.3,1.75,2.53,0.92,2.02,1.75,18.29,7.98,70.91,Kitsap
1984,3.78,6.19,4.76,4.2,5.46,2.34,0,0.17,1.77,3.39,11.79,6.37,50.22,Kitsap
1985,0.72,4.37,4.74,3.11,1.57,2.25,M,1.23,1.69,8.48,3.26,1.82,M,Kitsap
1986,14.08,6.52,4.15,2.32,2.93,0.84,0.72,0.01,2.24,5.45,11.8,6.38,57.44,Kitsap
1987,10.09,4.79,9.63,2.53,3.11,0.22,0.42,0.62,0.35,0.18,3.71,12.42,48.07,Kitsap
1988,6.82,1.13,6.03,5.25,3.22,2.15,0.73,0.14,2.53,1.99,12.48,5.07,47.54,Kitsap
1989,3.98,5.19,8.25,2.97,1.85,1.17,1.36,0.62,0.52,4.86,M,6.51,M,Kitsap
1990,14,7.94,4.99,1.97,2.49,2.39,0.55,0.85,0.04,6.56,14.19,6.66,62.63,Kitsap
1991,M,9.92,M,M,1.72,1.64,0.53,2.82,0.08,1.44,M,M,M,Kitsap
1992,M,6.14,1.18,4.44,0.38,1.53,1.59,M,2.42,3.96,6.45,6.08,M,Kitsap
1993,5.31,0.64,M,7.67,2.89,2.48,1.83,0.23,0,1.66,2,10.28,M,Kitsap
1994,5.69,9.78,5.24,2.61,1.55,1.86,0.09,0.23,1.99,M,9.53,M,M,Kitsap
1995,M,8.52,8.75,4.12,0.94,0.88,1.52,2.23,1.62,5.23,14.56,13.32,M,Kitsap
1996,7.81,9.96,2.31,7.57,3.81,0.41,0.74,1.6,2.47,6.33,4.96,12.73,60.7,Kitsap
1997,M,1.91,M,5.46,3.92,3.41,2.14,M,4.77,12.91,6.69,5.37,M,Kitsap
1998,15.68,7.12,5.73,1.24,1.64,1.11,0.39,0.58,0.55,3.77,17.02,15.63,70.46,Kitsap
1999,13.59,18.03,7.09,1.16,1.99,1.99,0.73,1.22,0.48,4.42,14.13,10.98,75.81,Kitsap
2000,7.66,6.73,3.96,1.61,M,2.82,0.78,0.64,0.58,4.72,4.04,6.21,M,Kitsap
2001,4.38,2.96,4.9,2.94,2.78,2.97,1.74,3.67,0.58,4.36,13.36,12.7,57.34,Kitsap
2002,14.05,6.17,M,3.05,1.57,1.87,M,0.05,0.65,0.76,M,10.08,M,Kitsap
2003,13.16,1.74,12.19,4.46,0.83,0.74,0.12,0.19,0.61,14.12,5.72,6.72,60.6,Kitsap
2004,7.3,4.31,3.62,1.01,3.85,0.71,0.99,3.86,2.69,3.71,4.11,9.3,45.46,Kitsap
2005,6.37,1.39,6.06,6.3,3.2,2.89,1.31,0.25,0.9,4.67,7.64,12.73,53.71,Kitsap
2006,17.72,4.26,4.22,3.14,1.78,1.53,0.09,0.01,1.36,1.06,21.64,10.78,67.59,Kitsap
2007,7.36,3.1,4.92,1.63,1.33,1.17,2.62,1.07,1.95,6,5.13,16.22,M,Kitsap
2008,6.53,2.97,4.87,2.45,0.5,2.03,0.12,2.89,0.61,2.84,9.12,M,M,Kitsap
2009,2.57,1.97,4.95,3.89,5.56,0.27,0.1,0.93,1.63,7.3,14.27,4.81,M,Kitsap
2010,12.85,6.52,5.33,4.36,2.72,1.81,0.3,0.48,4.01,5.43,8.11,15.01,M,Kitsap
2011,4.84,3.94,12,5.3,3.73,0.77,1.08,0.02,3.24,4.2,10.29,3.43,M,Kitsap
2012,7.98,3.79,9.7,2.67,2.58,2.65,1.94,0,0.12,7.49,14.53,16.22,M,Kitsap
2013,3.71,2.93,3.57,4.92,2.32,1.81,0,1.37,7.31,1.14,3.96,2.2,M,Kitsap
2014,4.71,8.71,12.35,4.13,4.31,1.21,0.79,0.96,2.92,7.36,7.74,8.99,64.18,Kitsap
2015,4.38,6.52,5.35,2.36,0.55,0.17,0.75,2.77,1.98,3.99,9.36,15.29,M,Kitsap
2016,13.07,6.75,11.15,1.67,0.94,1.25,0.81,0.4,1.51,14.87,12.57,5.02,70.01,Kitsap
2017,6.11,10.87,12.08,6.01,2.49,1.65,0,0.12,1.92,6.37,14.04,5.8,67.46,Kitsap
2018,11.89,2.75,2.5,7.39,0.38,1.06,0.06,0.15,1.61,3.83,7.03,12.58,51.23,Kitsap
2019,7.1,M,1.7,2.5,1.03,0.03,0.92,1.14,3.64,3.98,2.41,9.91,M,Kitsap
2020,15.94,5.63,2.58,2.05,3.45,1.74,1.15,0.57,5.12,3.93,M,9.35,M,Kitsap
2021,M,5.19,4.4,M,M,M,M,M,M,M,12.48,M,M,Kitsap
2022,10.82,M,M,5.61,4.08,M,0.05,0.08,0,M,M,M,M,Kitsap
