"Year","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec","Annual"
"1968","3.18","3.47","1.03","0.70","1.32","0.70","0.14","1.60","0.97","1.72","4.35","5.67","24.85"
"1969","5.09","0.73","M","M","0.64","0.12","0.02","0.01","0.89","0.57","0.88","5.59","M"
"1970","6.07","1.73","0.81","1.82","0.70","0.10","0.02","0.07","0.71","0.74","3.48","2.99","19.24"
"1971","6.95","1.67","2.59","0.54","0.64","0.86","0.15","0.13","0.71","1.84","3.08","7.11","26.27"
"1972","8.87","6.59","4.45","0.72","0.66","2.21","0.10","0.88","1.54","0.29","3.17","5.15","34.63"
"1973","2.23","0.08","0.43","0.39","0.30","0.44","0.10","0.00","1.09","1.23","5.05","5.83","17.17"
"1974","6.85","2.25","1.87","2.44","1.04","1.36","0.04","0.05","0.10","0.64","2.63","6.23","25.50"
"1975","7.03","3.08","1.23","0.58","0.98","0.60","0.32","2.67","0.02","2.62","5.10","8.86","33.09"
"1976","4.53","3.20","0.87","1.02","0.80","0.51","0.60","1.84","0.30","0.43","0.91","1.31","16.32"
"1977","1.37","1.14","1.62","0.40","0.88","0.62","0.20","1.47","2.35","0.73","6.21","9.51","26.50"
"1978","2.22","1.05","1.45","1.92","0.96","0.58","0.67","0.65","1.09","0.18","3.25","1.97","15.99"
"1979","1.53","3.85","1.26","0.55","0.27","0.13","0.20","0.79","0.44","1.30","1.29","4.31","15.92"
"1980","4.06","1.98","1.69","1.29","0.22","1.87","0.02","0.27","0.91","0.68","4.00","7.24","24.23"
"1981","0.70","3.98","0.25","1.44","1.84","1.36","0.26","0.51","1.27","1.30","2.83","6.93","22.67"
"1982","5.85","2.96","1.10","0.66","1.16","0.66","0.65","0.21","1.72","2.66","1.74","3.34","22.71"
"1983","5.00","1.60","2.64","0.82","0.38","0.39","1.33","0.28","1.37","0.34","5.19","2.93","M"
"1984","4.88","1.83","2.67","1.23","1.29","1.34","0.00","0.30","1.06","2.51","3.73","3.24","24.08"
"1985","0.31","2.04","1.82","1.29","0.53","1.03","0.38","0.19","1.81","2.73","3.38","M","M"
"1986","2.77","4.49","M","0.69","0.79","M","0.33","0.38","2.24","0.59","4.71","1.58","M"
"1987","2.28","1.81","1.72","0.49","0.75","0.06","0.83","0.04","0.07","0.03","1.80","5.15","15.03"
"1988","1.63","2.25","2.43","1.25","0.84","1.14","0.08","0.06","0.65","1.48","5.84","M","M"
"1989","4.53","1.31","1.65","1.21","0.79","0.35","0.31","0.24","0.29","M","3.41","1.80","M"
"1990","7.65","3.78","0.59","1.94","1.91","1.33","0.45","2.81","0.06","5.98","8.96","M","M"
"1991","3.52","2.95","M","1.38","1.36","1.67","0.45","0.61","0.00","M","5.96","3.33","M"
"1992","3.15","2.23","1.21","1.93","0.05","1.37","0.59","0.10","1.27","0.65","5.58","M","M"
"1993","2.62","0.44","1.50","1.72","0.85","1.92","0.70","0.38","0.06","0.56","M","M","M"
"1994","3.08","M","0.80","0.86","1.35","0.88","1.55","0.26","0.44","5.61","M","M","M"
"1995","M","M","1.47","0.61","0.98","0.71","1.33","0.41","0.94","4.36","8.88","M","M"
"1996","M","M","1.31","2.69","1.67","0.65","0.08","0.03","0.57","3.10","M","M","M"
"1997","3.54","2.54","3.23","1.15","0.91","0.77","0.33","0.64","1.93","4.79","2.23","M","M"
"1998","M","2.82","1.91","1.23","1.95","1.24","0.54","0.15","0.01","1.08","5.21","M","M"
"1999","M","3.44","1.20","0.71","0.70","1.02","0.70","0.56","0.80","1.27","3.82","3.14","M"
"2000","M","1.75","2.03","M","M","M","M","M","2.76","0.93","M","M","M"
"2001","M","M","M","1.55","0.50","1.29","0.02","0.42","0.18","2.97","M","M","M"
"2002","M","M","3.70","1.51","1.88","0.86","M","0.02","0.01","M","1.44","2.72","M"
"2003","M","1.44","3.55","1.70","0.92","M","M","0.25","0.29","1.86","M","M","M"
"2004","M","M","M","M","1.59","0.44","0.50","2.14","M","M","M","M","M"
"2005","M","0.31","3.79","1.19","M","M","M","M","0.82","2.10","M","M","M"
"2006","2.98","1.39","1.39","0.79","1.32","2.82","0.34","M","M","M","M","M","M"
"2007","M","M","M","M","M","M","M","M","M","M","M","M","M"
"2008","M","M","M","M","M","M","M","M","M","M","M","M","M"
"2009","M","M","M","M","M","M","M","M","M","3.04","3.16","1.28","M"
"2010","3.63","1.43","1.26","2.28","2.62","1.96","0.01","0.08","2.20","1.03","2.43","3.99","22.92"
"2011","M","M","M","M","M","0.28","0.57","0.00","M","M","M","M","M"
"2012","M","M","M","M","M","M","M","M","M","4.11","M","4.07","M"
"2013","M","M","M","2.56","2.13","M","0.16","M","M","M","2.66","M","M"
"2014","M","M","M","M","0.35","0.16","1.12","1.00","0.44","3.00","M","M","M"
"2015","M","M","M","0.49","1.03","0.10","0.00","0.30","0.26","1.65","M","M","M"
"2016","M","M","M","M","1.45","0.54","M","0.07","M","M","1.73","3.10","M"
"2017","M","M","M","M","M","M","M","M","M","M","M","M","M"
"2018","M","M","1.20","M","0.70","0.26","0.01","0.00","0.07","M","M","M","M"
"2019","2.73","1.61","M","M","M","0.43","0.27","0.57","1.04","2.31","0.48","M","M"
"2020","M","4.01","0.21","0.31","0.87","0.44","0.00","0.00","1.38","3.05","M","M","M"
"2021","2.60","M","1.07","0.28","0.14","0.38","T","0.61","0.47","1.73","4.49","M","M"
"2022","M","M","0.97","2.18","M","M","M","0.00","0.11","M","M","M","M"
