Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual,County
1985,-11,-17,7,18,21,33,36,32,21,19,-16,-21,-21,Okanogan
1986,0,-12,18,19,28,37,41,42,31,24,12,2,-12,Okanogan
1987,-6,13,12,25,30,39,43,38,30,20,13,-6,-6,Okanogan
1988,-12,-17,19,22,29,33,38,39,29,17,14,-8,-17,Okanogan
1989,-3,-15,-6,25,30,38,39,41,33,19,20,8,-15,Okanogan
1990,1,-7,10,26,28,35,M,41,35,21,17,-24,M,Okanogan
1991,-1,18,14,24,29,31,42,38,29,10,10,1,-1,Okanogan
1992,-4,15,20,20,27,41,45,35,29,18,6,-4,-4,Okanogan
1993,-19,-6,12,23,30,37,41,36,30,22,-7,-2,-19,Okanogan
1994,7,-6,14,28,28,34,45,M,35,23,-1,-9,M,Okanogan
1995,-13,-5,2,23,32,38,43,37,30,14,11,-7,-13,Okanogan
1996,-25,-20,6,26,24,37,41,39,28,19,4,-14,-25,Okanogan
1997,-10,-6,11,21,28,38,40,43,35,22,13,5,-10,Okanogan
1998,-18,14,20,24,30,42,47,41,35,20,19,-8,-18,Okanogan
1999,0,2,10,22,26,31,39,41,26,19,20,13,0,Okanogan
2000,-5,2,21,23,26,39,41,35,24,21,9,-7,-7,Okanogan
2001,1,-2,14,20,27,39,43,42,32,22,12,6,-2,Okanogan
2002,0,5,13,22,24,32,39,39,31,8,7,16,0,Okanogan
2003,1,5,15,25,28,39,43,40,33,25,9,-6,-6,Okanogan
2004,-21,5,14,25,31,37,45,45,30,22,14,6,M,Okanogan
2005,-14,9,23,25,31,36,44,40,29,22,M,-7,M,Okanogan
2006,6,-8,12,25,28,41,40,37,31,7,-11,-4,-11,Okanogan
2007,-13,-3,7,21,29,37,43,39,28,21,7,-3,-13,Okanogan
2008,-11,5,16,16,26,35,39,39,28,M,M,-21,M,Okanogan
2009,-11,5,2,23,29,38,42,41,30,12,12,-3,-11,Okanogan
2010,1,15,21,20,29,37,41,36,32,23,-9,-10,-10,Okanogan
2011,-11,-4,6,22,28,38,38,40,29,19,3,2,-11,Okanogan
2012,-7,3,13,22,27,31,39,38,31,21,16,1,-7,Okanogan
2013,-8,12,19,24,24,38,42,42,32,20,8,-5,-8,Okanogan
2014,2,-13,9,20,23,M,43,44,27,27,-7,-6,M,Okanogan
2015,-1,16,14,21,29,38,46,40,28,28,2,-7,-7,Okanogan
2016,-12,2,17,30,33,32,42,42,30,22,23,-8,-12,Okanogan
2017,-16,-10,9,25,30,40,44,40,30,21,17,-7,-16,Okanogan
2018,6,-10,9,23,34,34,43,41,31,24,13,4,-10,Okanogan
2019,0,-9,-6,26,30,39,43,43,34,14,3,1,-9,Okanogan
2020,-4,8,15,19,27,39,41,43,31,16,13,3,-4,Okanogan
2021,-3,0,15,21,31,37,49,40,33,19,19,-9,-9,Okanogan
2022,-10,3,12,23,28,41,46,44,34,M,M,M,M,Okanogan
