Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual,County
1959,M,M,M,M,M,M,M,M,M,M,M,M,M,Pacific
1960,M,M,M,M,M,M,M,M,M,M,M,M,M,Pacific
1961,M,M,M,M,M,M,M,M,M,M,M,M,M,Pacific
1962,M,M,M,M,M,M,M,M,M,M,M,M,M,Pacific
1963,M,M,M,M,M,M,M,M,M,M,M,M,M,Pacific
1964,M,M,M,M,M,M,M,M,M,M,M,M,M,Pacific
1965,M,M,M,M,M,M,M,M,M,M,M,M,M,Pacific
1966,M,M,M,M,M,M,M,M,M,M,M,M,M,Pacific
1967,M,M,M,M,M,M,M,M,M,M,M,M,M,Pacific
1968,M,M,M,M,M,M,M,M,M,M,M,M,M,Pacific
1969,M,M,M,M,M,M,M,M,M,M,M,M,M,Pacific
1970,M,M,M,M,M,M,M,M,M,M,M,M,M,Pacific
1971,M,M,M,M,M,M,M,M,M,M,M,M,M,Pacific
1972,M,M,M,M,M,M,M,M,M,M,M,M,M,Pacific
1973,M,M,M,M,M,M,M,M,M,M,M,M,M,Pacific
1974,M,M,M,M,M,M,M,M,M,M,M,M,M,Pacific
1975,M,M,M,M,M,M,M,M,M,M,M,M,M,Pacific
1976,M,M,M,M,M,M,M,M,M,M,M,M,M,Pacific
1977,M,M,M,M,M,M,M,M,M,M,M,M,M,Pacific
1978,M,M,M,M,M,M,M,M,M,M,M,M,M,Pacific
1979,M,M,M,M,M,M,M,M,M,M,M,M,M,Pacific
1980,M,M,M,M,M,M,M,M,M,M,M,M,M,Pacific
1981,M,M,M,M,M,M,M,M,M,M,M,M,M,Pacific
1982,M,M,M,M,M,M,M,M,M,M,M,M,M,Pacific
1983,M,M,M,M,M,M,M,M,M,M,M,M,M,Pacific
1984,M,M,M,M,M,M,M,M,M,M,M,M,M,Pacific
1985,M,M,M,M,M,M,M,M,M,M,M,M,M,Pacific
1986,M,M,M,M,M,M,M,M,M,M,M,M,M,Pacific
1987,M,M,M,M,M,M,M,M,M,M,M,M,M,Pacific
1988,M,M,M,M,M,M,M,M,M,M,M,M,M,Pacific
1989,M,M,M,M,M,M,M,M,M,M,M,M,M,Pacific
1990,M,M,M,M,M,M,M,M,M,M,M,M,M,Pacific
1991,M,M,M,M,M,M,M,M,M,M,M,M,M,Pacific
1992,M,M,M,M,M,M,M,M,M,M,M,M,M,Pacific
1993,M,M,M,M,M,M,M,M,M,M,M,M,M,Pacific
1994,M,M,M,M,M,M,M,M,M,M,M,M,M,Pacific
1995,M,M,M,M,M,M,M,M,M,M,M,M,M,Pacific
1996,M,M,M,M,M,M,M,M,M,M,M,M,M,Pacific
1997,M,M,M,M,M,M,M,M,M,M,M,M,M,Pacific
1998,M,M,M,M,M,M,M,M,M,M,M,M,M,Pacific
1999,M,M,M,M,M,M,M,M,M,M,M,M,M,Pacific
2000,M,M,M,M,M,M,M,M,M,M,M,M,M,Pacific
2001,M,M,M,M,M,M,M,M,M,M,M,M,M,Pacific
2002,M,M,M,M,M,M,M,M,M,M,M,M,M,Pacific
2003,M,M,M,M,M,M,M,M,M,M,M,M,M,Pacific
2004,M,M,M,M,M,M,M,M,M,M,M,M,M,Pacific
2005,M,M,M,M,M,M,M,M,M,M,M,M,M,Pacific
2006,M,M,M,M,M,M,M,M,M,M,M,M,M,Pacific
2007,M,M,M,M,M,M,M,M,M,M,M,M,M,Pacific
2008,M,M,M,M,M,M,M,M,M,M,M,M,M,Pacific
2009,M,M,M,M,M,M,M,M,M,71,65,54,M,Pacific
2010,57,69,70,72,71,M,81,100,80,80,74,59,M,Pacific
2011,60,56,61,67,68,88,80,83,85,70,62,52,88,Pacific
2012,52,59,68,74,86,78,78,100,92,84,62,55,100,Pacific
2013,53,60,77,74,90,87,83,85,89,78,62,55,90,Pacific
2014,63,68,70,89,91,83,98,94,95,84,63,60,98,Pacific
2015,67,68,73,79,82,90,99,93,89,85,62,58,99,Pacific
2016,57,73,75,88,84,96,78,102,83,68,69,54,102,Pacific
2017,59,65,60,70,91,99,88,101,99,80,62,58,101,Pacific
2018,63,58,73,82,87,84,91,91,85,80,63,56,91,Pacific
2019,60,52,79,72,89,92,82,93,88,72,70,55,93,Pacific
2020,57,60,64,74,89,82,95,M,92,80,69,61,M,Pacific
2021,58,52,73,85,83,94,81,98,89,67,63,54,98,Pacific
2022,62,65,65,78,74,99,94,98,M,M,M,M,M,Pacific
