EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
273230,WEST SLOPES NORTHERN CASCADES AND PASSES (ZONE), ,10/24/2010,1500,Heavy Snow, , ,0,0,0,0,WA,PST-8, ,46958,Z,518,SEW,0,0,Park/Forest Service, , , , , , , , ,10/26/2010,1000, , , , ,"The NW Weather and Avalanche Center (NWAC) weather station at Mt Baker recorded 26 inches snow between 3 pm Oct 25 and 10 am Oct 26.","A prolonged winter storm brought the first heavy snow event of the season to the Cascades and Olympic Mountains from Oct 24-26.",11
273226,OLYMPICS (ZONE), ,10/24/2010,1500,Heavy Snow, , ,0,0,0,0,WA,PST-8, ,46958,Z,513,SEW,0,0,Park/Forest Service, , , , , , , , ,10/26/2010,1000, , , , ,"The NW Weather and Avalanche Center (NWAC) weather station at Hurricane Ridge recorded 12 inches of snow between 3 pm Oct 24 and 2 am Oct 25 and 18 inches of snow between 3 pm Oct 24 and 10 am Oct 26.","A prolonged winter storm brought the first heavy snow event of the season to the Cascades and Olympic Mountains from Oct 24-26.",12
263170,NORTHEAST MOUNTAINS (ZONE), ,10/25/2010,700,Heavy Snow, , ,0,0,0,0,WA,PST-8, ,44778,Z,37,OTX,0,0,SNOTEL, , , , , , , , ,10/26/2010,700, , , , ,"","An early season pacific storm brought heavy snow to the Northeast Washington Mountains.  Bunchgrass Meadow and Quartz Peak SNOTEL's estimated 10 to 11 inches of snow.  The ski areas also were hard hit with 49 Degrees Ski Resort picking up 15 inches of new snow.",13
273237,WEST SLOPES CENTRAL CASCADES AND PASSES (ZONE), ,10/25/2010,1400,Heavy Snow, , ,0,0,0,0,WA,PST-8, ,46958,Z,519,SEW,0,0,Park/Forest Service, , , , , , , , ,10/26/2010,1400, , , , ,"The NW Weather and Avalanche Center (NWAC) weather station at Paradise recorded 18 inches snow between 2 pm Oct 25 and 2 pm Oct 26.","A prolonged winter storm brought the first heavy snow event of the season to the Cascades and Olympic Mountains from Oct 24-26.",14
273233,WEST SLOPES NORTHERN CASCADES AND PASSES (ZONE), ,10/25/2010,1400,Heavy Snow, , ,0,0,0,0,WA,PST-8, ,46958,Z,518,SEW,0,0,Park/Forest Service, , , , , , , , ,10/26/2010,1400, , , , ,"The NW Weather and Avalanche Center (NWAC) weather station at Mt Baker recorded 12 inches snow between 2 pm Oct 25 and 2 am Oct 26 and 18 inches between 2 pm Oct 25 and 2 pm Oct 26.","A prolonged winter storm brought the first heavy snow event of the season to the Cascades and Olympic Mountains from Oct 24-26.",15
264896,LEWIS CO.,(TDO)TOLEDO-WINLOCK,10/25/2010,1715,Tornado, ,EF0,0,0,1000,0,WA,PST-8, ,45637,C,41,SEW,0,0,Public, ,0.01,5,3,E,3,E,(TDO)TOLEDO-WINLOCK,10/25/2010,1715,46.48,-122.74,46.48,-122.74,"A weak EF0 tornado touched down in a field behind a home with two eyewitnesses. Path length was 110 yards, width 5 yards. Damage limited to branches of up to 3 inches in diameter ripped off several  trees  and some deck plastic.","A weak EF0 tornado touched down in a field behind a home.",16
266649,SOUTH COAST (ZONE), ,11/01/2010,155,High Wind,51.00, ,0,0,0,0,WA,PST-8,MG,45989,Z,21,PQR,0,0,Coast Guard, , , , , , , , ,11/01/2010,442, , , , ,"Strong winds were reported at Cape Disappointment with wind gusting to 51 kts. Strong wind was also reported at Toke Point with sustained wind of 38 kts.","A strong Pacific cold front brought strong southerly winds to the south Washington Coast.",17
266958,SOUTHWEST INTERIOR (ZONE), ,11/15/2010,1900,Strong Wind,39.00, ,0,0,50000,0,WA,PST-8,MG,45022,Z,504,SEW,0,0,Newspaper, , , , , , , , ,11/15/2010,2300, , , , ,"Wind gusts blew down trees and branches in the southwest interior.  The strong wind  knocked down a few trees onto homes and cause power outages to about 50,000 people.  Several schools had to close the next morning in Rochester.","South winds of 20 to 30 mph and gusts to 45 mph occurred on the evening of November 15 in parts of western Washington and then after the cold front passed, strong onshore flow brought marginal high wind to a few zones, mainly near the Strait of Juan de Fuca.",18
266957,TACOMA AREA (ZONE), ,11/15/2010,2000,Strong Wind,44.00, ,0,0,75000,0,WA,PST-8,MG,45022,Z,509,SEW,0,0,Newspaper, , , , , , , , ,11/15/2010,2300, , , , ,"Wind gusts blew down trees and branches in the Tacoma area.  The strong wind damaged and tore loose a boathouse and knocked out power to about 55,000 people.","South winds of 20 to 30 mph and gusts to 45 mph occurred on the evening of November 15 in parts of western Washington and then after the cold front passed, strong onshore flow brought marginal high wind to a few zones, mainly near the Strait of Juan de Fuca.",19
266181,UPPER COLUMBIA BASIN (ZONE), ,11/15/2010,2000,High Wind,55.00, ,0,0,3000,0,WA,PST-8,EG,45680,Z,35,OTX,0,0,Law Enforcement, , , , , , , , ,11/16/2010,230, , , , ,"","A strong cold front brought high winds to portions of Central and Eastern Washington.  In addition, as the front approached the Spokane area extending south to the Palouse and Blue Mountains, thunderstorms developed resulting in even stronger wind gusts.  Numerous power outages and down trees were reported during the storm.  The trees damaged several cars and homes.  A portion of the High School roof in Clarkston was blown off.   A communications tower atop the Asotin County Jail was blown over.  In Pullman, shingles were blown off of homes.  One particular tree in Pullman landed on a portion of a home, destroying a collectable car, boat, travel trailer, and golf cart.  Estimated damage from this report was $40,000.  In Albion shingles were blown off the post office roof.  In East Wenatchee the winds blew a carport 300 feet.  The lightning was isolated so the event was entered as both a thunderstorm wind and high wind event.  The exception to this was over the Palouse where the lightning was abundant.  However winds prior to the front gusted to 60 miles per hour in Pullman.  Wind gusts reported during the storm in miles per hour include: 85 in Pullman, 64 Wenatchee, 63 Uniontown, 59 Ephrata, and 58 in Beverly.",20
268831,WESTERN SKAGIT COUNTY (ZONE), ,11/15/2010,2000,Strong Wind,49.00, ,0,0,20000,0,WA,PST-8,MG,45022,Z,506,SEW,0,0,Newspaper, , , , , , , , ,11/15/2010,2300, , , , ,"Wind gusts blew down 2 trees onto homes, one in Sedro-Woolley and the other in Mount Vernon.","South winds of 20 to 30 mph and gusts to 45 mph occurred on the evening of November 15 in parts of western Washington and then after the cold front passed, strong onshore flow brought marginal high wind to a few zones, mainly near the Strait of Juan de Fuca.",21
266183,MOSES LAKE AREA (ZONE), ,11/15/2010,2000,High Wind,54.00, ,0,0,0,0,WA,PST-8,MG,45680,Z,34,OTX,0,0,ASOS, , , , , , , , ,11/16/2010,100, , , , ,"","A strong cold front brought high winds to portions of Central and Eastern Washington.  In addition, as the front approached the Spokane area extending south to the Palouse and Blue Mountains, thunderstorms developed resulting in even stronger wind gusts.  Numerous power outages and down trees were reported during the storm.  The trees damaged several cars and homes.  A portion of the High School roof in Clarkston was blown off.   A communications tower atop the Asotin County Jail was blown over.  In Pullman, shingles were blown off of homes.  One particular tree in Pullman landed on a portion of a home, destroying a collectable car, boat, travel trailer, and golf cart.  Estimated damage from this report was $40,000.  In Albion shingles were blown off the post office roof.  In East Wenatchee the winds blew a carport 300 feet.  The lightning was isolated so the event was entered as both a thunderstorm wind and high wind event.  The exception to this was over the Palouse where the lightning was abundant.  However winds prior to the front gusted to 60 miles per hour in Pullman.  Wind gusts reported during the storm in miles per hour include: 85 in Pullman, 64 Wenatchee, 63 Uniontown, 59 Ephrata, and 58 in Beverly.",22
266177,LOWER GARFIELD & ASOTIN (ZONE), ,11/15/2010,2015,High Wind,67.00, ,0,0,15000,0,WA,PST-8,MG,45680,Z,32,OTX,0,0,Mesonet, , , , , , , , ,11/16/2010,200, , , , ,"","A strong cold front brought high winds to portions of Central and Eastern Washington.  In addition, as the front approached the Spokane area extending south to the Palouse and Blue Mountains, thunderstorms developed resulting in even stronger wind gusts.  Numerous power outages and down trees were reported during the storm.  The trees damaged several cars and homes.  A portion of the High School roof in Clarkston was blown off.   A communications tower atop the Asotin County Jail was blown over.  In Pullman, shingles were blown off of homes.  One particular tree in Pullman landed on a portion of a home, destroying a collectable car, boat, travel trailer, and golf cart.  Estimated damage from this report was $40,000.  In Albion shingles were blown off the post office roof.  In East Wenatchee the winds blew a carport 300 feet.  The lightning was isolated so the event was entered as both a thunderstorm wind and high wind event.  The exception to this was over the Palouse where the lightning was abundant.  However winds prior to the front gusted to 60 miles per hour in Pullman.  Wind gusts reported during the storm in miles per hour include: 85 in Pullman, 64 Wenatchee, 63 Uniontown, 59 Ephrata, and 58 in Beverly.",23
260893,WESTERN WHATCOM COUNTY (ZONE), ,11/15/2010,2024,High Wind,35.00, ,0,0,40000,0,WA,PST-8,MS,45022,Z,503,SEW,0,0,Mesonet, , , , , , , , ,11/15/2010,2224, , , , ,"Both Sandy Point and Cherry Point recorded sustained wind in excess of 40 mph 824 PM to 854 PM.  A tree fell on a home and another on a car in the Bellingham area.","South winds of 20 to 30 mph and gusts to 45 mph occurred on the evening of November 15 in parts of western Washington and then after the cold front passed, strong onshore flow brought marginal high wind to a few zones, mainly near the Strait of Juan de Fuca.",24
260892,EASTERN STRAIT OF JUAN DE FUCA (ZONE), ,11/15/2010,2025,High Wind,56.00, ,0,0,50000,0,WA,PST-8,MG,45022,Z,514,SEW,0,0,Mesonet, , , , , , , , ,11/15/2010,2225, , , , ,"An observation southeast of Sequim at 1476 ft recorded gusts of 65+ mph 825 PM to 845 PM.  About 25,000 people lost power in the greater Port Angeles area.","South winds of 20 to 30 mph and gusts to 45 mph occurred on the evening of November 15 in parts of western Washington and then after the cold front passed, strong onshore flow brought marginal high wind to a few zones, mainly near the Strait of Juan de Fuca.",25
260891,ADMIRALTY INLET AREA (ZONE), ,11/15/2010,2045,High Wind,53.00, ,0,0,100000,0,WA,PST-8,MG,45022,Z,510,SEW,0,0,ASOS, , , , , , , , ,11/15/2010,2045, , , , ,"Whidbey Island Naval Air Station (KNUW) recorded a peak gust of 61 mph.  One school was closed the next morning due to a power outage.  Several roads were blocked by downed trees.  A hangar's roof at the Naval Air Station sustained minor damage.  Two ferry runs were canceled.","South winds of 20 to 30 mph and gusts to 45 mph occurred on the evening of November 15 in parts of western Washington and then after the cold front passed, strong onshore flow brought marginal high wind to a few zones, mainly near the Strait of Juan de Fuca.",26
260894,EAST PUGET SOUND LOWLANDS (ZONE), ,11/15/2010,2140,High Wind,52.00, ,0,0,150000,0,WA,PST-8,MG,45022,Z,505,SEW,0,0,Trained Spotter, , , , , , , , ,11/15/2010,2340, , , , ,"A spotter in Enumclaw reported a 60 mph gust at 940 PM.  There were about 10,000 customers who lost power along the foothills.  Around Granite Falls and Darrington, several trees fell, 4 of them hitting houses or cars.","South winds of 20 to 30 mph and gusts to 45 mph occurred on the evening of November 15 in parts of western Washington and then after the cold front passed, strong onshore flow brought marginal high wind to a few zones, mainly near the Strait of Juan de Fuca.",27
260804,EAST SLOPES OF THE WASHINGTON CASCADES (ZONE), ,11/15/2010,2200,High Wind,50.00, ,0,0,100000,0,WA,PST-8,EG,45003,Z,520,PDT,0,0,Newspaper, , , , , , , , ,11/16/2010,500, , , , ,"","A cold front combined with a strong jet stream aloft and tight surface pressure gradient produced high winds across eastern Washington. Damage was reported in or near Cle Elum, Easton, Toppenish, Grandview, and Sunnyside.  Wind gusts reported in miles per hour included High Bridge RAWS (65), Yakima (78), 10 miles east northeast of Goldendale (59), Rattlesnake Springs (62), Prosser Barricade (62), Gable Mountain (72), Hanford EOC (71), Yakima Barricade (58), Ringold (66), Richland Airport (64), Pasco Airport (59), Priest Rapids Dam (83), Prosser (59), Pasco ASOS (67), Kennewick Airport (61), and 3 miles west of Kennewick (58).",28
260895,WEST SLOPES CENTRAL CASCADES AND PASSES (ZONE), ,11/15/2010,2200,High Wind,46.00, ,0,0,0,0,WA,PST-8,MS,45022,Z,519,SEW,0,0,Park/Forest Service, , , , , , , , ,11/16/2010,0, , , , ,"Snoqualmie Pass, a Northwest Weather and Avalanche Center observation site, reported wind of 53g93 mph at 10 PM.","South winds of 20 to 30 mph and gusts to 45 mph occurred on the evening of November 15 in parts of western Washington and then after the cold front passed, strong onshore flow brought marginal high wind to a few zones, mainly near the Strait of Juan de Fuca.",29
266178,WASHINGTON PALOUSE (ZONE), ,11/15/2010,2200,High Wind,74.00, ,0,0,70000,0,WA,PST-8,MG,45680,Z,33,OTX,0,0,ASOS, , , , , , , , ,11/16/2010,430, , , , ,"","A strong cold front brought high winds to portions of Central and Eastern Washington.  In addition, as the front approached the Spokane area extending south to the Palouse and Blue Mountains, thunderstorms developed resulting in even stronger wind gusts.  Numerous power outages and down trees were reported during the storm.  The trees damaged several cars and homes.  A portion of the High School roof in Clarkston was blown off.   A communications tower atop the Asotin County Jail was blown over.  In Pullman, shingles were blown off of homes.  One particular tree in Pullman landed on a portion of a home, destroying a collectable car, boat, travel trailer, and golf cart.  Estimated damage from this report was $40,000.  In Albion shingles were blown off the post office roof.  In East Wenatchee the winds blew a carport 300 feet.  The lightning was isolated so the event was entered as both a thunderstorm wind and high wind event.  The exception to this was over the Palouse where the lightning was abundant.  However winds prior to the front gusted to 60 miles per hour in Pullman.  Wind gusts reported during the storm in miles per hour include: 85 in Pullman, 64 Wenatchee, 63 Uniontown, 59 Ephrata, and 58 in Beverly.",30
260805,SIMCOE HIGHLANDS (ZONE), ,11/15/2010,2230,High Wind,56.00, ,0,0,0,0,WA,PST-8,MG,45003,Z,521,PDT,0,0,Mesonet, , , , , , , , ,11/16/2010,530, , , , ,"","A cold front combined with a strong jet stream aloft and tight surface pressure gradient produced high winds across eastern Washington. Damage was reported in or near Cle Elum, Easton, Toppenish, Grandview, and Sunnyside.  Wind gusts reported in miles per hour included High Bridge RAWS (65), Yakima (78), 10 miles east northeast of Goldendale (59), Rattlesnake Springs (62), Prosser Barricade (62), Gable Mountain (72), Hanford EOC (71), Yakima Barricade (58), Ringold (66), Richland Airport (64), Pasco Airport (59), Priest Rapids Dam (83), Prosser (59), Pasco ASOS (67), Kennewick Airport (61), and 3 miles west of Kennewick (58).",31
266180,WENATCHEE AREA (ZONE), ,11/15/2010,2230,High Wind,55.00, ,0,0,3000,0,WA,PST-8,MG,45680,Z,41,OTX,0,0,ASOS, , , , , , , , ,11/15/2010,2345, , , , ,"","A strong cold front brought high winds to portions of Central and Eastern Washington.  In addition, as the front approached the Spokane area extending south to the Palouse and Blue Mountains, thunderstorms developed resulting in even stronger wind gusts.  Numerous power outages and down trees were reported during the storm.  The trees damaged several cars and homes.  A portion of the High School roof in Clarkston was blown off.   A communications tower atop the Asotin County Jail was blown over.  In Pullman, shingles were blown off of homes.  One particular tree in Pullman landed on a portion of a home, destroying a collectable car, boat, travel trailer, and golf cart.  Estimated damage from this report was $40,000.  In Albion shingles were blown off the post office roof.  In East Wenatchee the winds blew a carport 300 feet.  The lightning was isolated so the event was entered as both a thunderstorm wind and high wind event.  The exception to this was over the Palouse where the lightning was abundant.  However winds prior to the front gusted to 60 miles per hour in Pullman.  Wind gusts reported during the storm in miles per hour include: 85 in Pullman, 64 Wenatchee, 63 Uniontown, 59 Ephrata, and 58 in Beverly.",32
260806,YAKIMA VALLEY (ZONE), ,11/15/2010,2250,High Wind,68.00, ,0,0,25000,0,WA,PST-8,MG,45003,Z,27,PDT,0,0,Trained Spotter, , , , , , , , ,11/16/2010,600, , , , ,"","A cold front combined with a strong jet stream aloft and tight surface pressure gradient produced high winds across eastern Washington. Damage was reported in or near Cle Elum, Easton, Toppenish, Grandview, and Sunnyside.  Wind gusts reported in miles per hour included High Bridge RAWS (65), Yakima (78), 10 miles east northeast of Goldendale (59), Rattlesnake Springs (62), Prosser Barricade (62), Gable Mountain (72), Hanford EOC (71), Yakima Barricade (58), Ringold (66), Richland Airport (64), Pasco Airport (59), Priest Rapids Dam (83), Prosser (59), Pasco ASOS (67), Kennewick Airport (61), and 3 miles west of Kennewick (58).",33
260807,LOWER COLUMBIA BASIN (ZONE), ,11/15/2010,2340,High Wind,72.00, ,0,0,0,0,WA,PST-8,MG,45003,Z,28,PDT,0,0,COOP Observer, , , , , , , , ,11/16/2010,600, , , , ,"","A cold front combined with a strong jet stream aloft and tight surface pressure gradient produced high winds across eastern Washington. Damage was reported in or near Cle Elum, Easton, Toppenish, Grandview, and Sunnyside.  Wind gusts reported in miles per hour included High Bridge RAWS (65), Yakima (78), 10 miles east northeast of Goldendale (59), Rattlesnake Springs (62), Prosser Barricade (62), Gable Mountain (72), Hanford EOC (71), Yakima Barricade (58), Ringold (66), Richland Airport (64), Pasco Airport (59), Priest Rapids Dam (83), Prosser (59), Pasco ASOS (67), Kennewick Airport (61), and 3 miles west of Kennewick (58).",34
266179,SPOKANE AREA (ZONE), ,11/16/2010,0,High Wind,56.00, ,0,0,0,0,WA,PST-8,MG,45680,Z,36,OTX,0,0,ASOS, , , , , , , , ,11/16/2010,100, , , , ,"","A strong cold front brought high winds to portions of Central and Eastern Washington.  In addition, as the front approached the Spokane area extending south to the Palouse and Blue Mountains, thunderstorms developed resulting in even stronger wind gusts.  Numerous power outages and down trees were reported during the storm.  The trees damaged several cars and homes.  A portion of the High School roof in Clarkston was blown off.   A communications tower atop the Asotin County Jail was blown over.  In Pullman, shingles were blown off of homes.  One particular tree in Pullman landed on a portion of a home, destroying a collectable car, boat, travel trailer, and golf cart.  Estimated damage from this report was $40,000.  In Albion shingles were blown off the post office roof.  In East Wenatchee the winds blew a carport 300 feet.  The lightning was isolated so the event was entered as both a thunderstorm wind and high wind event.  The exception to this was over the Palouse where the lightning was abundant.  However winds prior to the front gusted to 60 miles per hour in Pullman.  Wind gusts reported during the storm in miles per hour include: 85 in Pullman, 64 Wenatchee, 63 Uniontown, 59 Ephrata, and 58 in Beverly.",35
266184,SPOKANE CO.,(GEG)SPOKANE INTL AR,11/16/2010,35,Thunderstorm Wind,56.00, ,0,0,0,0,WA,PST-8,MG,45680,C,63,OTX,0,0,ASOS, , , ,0,N,0,N,(GEG)SPOKANE INTL AR,11/16/2010,105,47.62,-117.53,47.62,-117.53,"","A strong cold front brought high winds to portions of Central and Eastern Washington.  In addition, as the front approached the Spokane area extending south to the Palouse and Blue Mountains, thunderstorms developed resulting in even stronger wind gusts.  Numerous power outages and down trees were reported during the storm.  The trees damaged several cars and homes.  A portion of the High School roof in Clarkston was blown off.   A communications tower atop the Asotin County Jail was blown over.  In Pullman, shingles were blown off of homes.  One particular tree in Pullman landed on a portion of a home, destroying a collectable car, boat, travel trailer, and golf cart.  Estimated damage from this report was $40,000.  In Albion shingles were blown off the post office roof.  In East Wenatchee the winds blew a carport 300 feet.  The lightning was isolated so the event was entered as both a thunderstorm wind and high wind event.  The exception to this was over the Palouse where the lightning was abundant.  However winds prior to the front gusted to 60 miles per hour in Pullman.  Wind gusts reported during the storm in miles per hour include: 85 in Pullman, 64 Wenatchee, 63 Uniontown, 59 Ephrata, and 58 in Beverly.",36
266189,WHITMAN CO.,LA CROSSE,11/16/2010,50,Thunderstorm Wind,65.00, ,0,0,20000,0,WA,PST-8,EG,45680,C,75,OTX,0,0,Trained Spotter, , , ,0,N,0,N,LA CROSSE,11/16/2010,110,46.82,-117.88,46.82,-117.88,"Large trees were uprooted in a park, as well as a tent structure blown over and wrapped around a tree.  Part of a roof was also blown off a structure.","A strong cold front brought high winds to portions of Central and Eastern Washington.  In addition, as the front approached the Spokane area extending south to the Palouse and Blue Mountains, thunderstorms developed resulting in even stronger wind gusts.  Numerous power outages and down trees were reported during the storm.  The trees damaged several cars and homes.  A portion of the High School roof in Clarkston was blown off.   A communications tower atop the Asotin County Jail was blown over.  In Pullman, shingles were blown off of homes.  One particular tree in Pullman landed on a portion of a home, destroying a collectable car, boat, travel trailer, and golf cart.  Estimated damage from this report was $40,000.  In Albion shingles were blown off the post office roof.  In East Wenatchee the winds blew a carport 300 feet.  The lightning was isolated so the event was entered as both a thunderstorm wind and high wind event.  The exception to this was over the Palouse where the lightning was abundant.  However winds prior to the front gusted to 60 miles per hour in Pullman.  Wind gusts reported during the storm in miles per hour include: 85 in Pullman, 64 Wenatchee, 63 Uniontown, 59 Ephrata, and 58 in Beverly.",37
266186,WHITMAN CO.,PULLMAN MOSCOW RGNL,11/16/2010,115,Thunderstorm Wind,74.00, ,0,0,70000,0,WA,PST-8,MG,45680,C,75,OTX,0,0,ASOS, , , ,0,N,0,N,PULLMAN MOSCOW RGNL,11/16/2010,135,46.75,-117.12,46.75,-117.12,"","A strong cold front brought high winds to portions of Central and Eastern Washington.  In addition, as the front approached the Spokane area extending south to the Palouse and Blue Mountains, thunderstorms developed resulting in even stronger wind gusts.  Numerous power outages and down trees were reported during the storm.  The trees damaged several cars and homes.  A portion of the High School roof in Clarkston was blown off.   A communications tower atop the Asotin County Jail was blown over.  In Pullman, shingles were blown off of homes.  One particular tree in Pullman landed on a portion of a home, destroying a collectable car, boat, travel trailer, and golf cart.  Estimated damage from this report was $40,000.  In Albion shingles were blown off the post office roof.  In East Wenatchee the winds blew a carport 300 feet.  The lightning was isolated so the event was entered as both a thunderstorm wind and high wind event.  The exception to this was over the Palouse where the lightning was abundant.  However winds prior to the front gusted to 60 miles per hour in Pullman.  Wind gusts reported during the storm in miles per hour include: 85 in Pullman, 64 Wenatchee, 63 Uniontown, 59 Ephrata, and 58 in Beverly.",38
