"Year","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec","Annual"
"1957","6.29","11.38","9.71","4.92","3.62","3.98","1.19","1.59","1.48","7.48","8.64","16.59","76.87"
"1958","10.52","9.12","2.93","9.08","2.21","3.65","0.04","1.03","4.72","9.17","21.22","13.11","86.80"
"1959","16.78","5.23","9.33","6.54","4.00","3.87","1.21","2.04","13.36","13.73","17.32","8.89","102.30"
"1960","6.51","8.84","9.56","7.24","10.36","2.99","0.07","4.99","3.11","8.98","16.71","7.64","87.00"
"1961","11.88","19.29","8.51","8.96","3.94","1.46","1.59","1.56","3.58","9.56","8.74","14.82","93.89"
"1962","8.86","3.32","8.14","8.01","4.91","2.79","1.06","3.13","4.35","7.01","18.50","7.70","77.78"
"1963","3.80","11.26","8.19","5.72","2.73","3.95","2.79","2.21","2.78","6.33","11.43","7.64","68.83"
"1964","21.33","5.13","10.52","7.07","3.52","4.92","2.29","5.29","4.49","4.31","10.05","18.07","96.99"
"1965","19.39","10.80","1.35","4.76","3.51","0.50","0.75","3.84","3.10","4.26","8.79","7.20","68.25"
"1966","10.66","7.05","8.53","3.82","2.99","4.71","2.23","0.94","2.10","7.79","10.85","11.73","73.40"
"1967","21.92","9.69","7.42","3.06","1.55","2.62","0.22","0.08","2.09","17.49","6.53","11.76","84.43"
"1968","10.07","12.81","7.17","6.57","3.62","7.43","1.14","8.36","6.77","9.71","13.96","13.00","100.61"
"1969","14.90","4.57","4.24","5.47","4.00","3.34","0.48","0.65","8.38","4.38","5.89","10.02","66.32"
"1970","21.95","5.85","6.16","6.44","2.97","1.55","0.62","0.33","6.19","7.13","10.59","13.23","83.01"
"1971","25.74","11.08","10.49","2.59","4.10","4.17","1.79","0.55","5.42","5.48","8.78","17.08","97.27"
"1972","23.76","17.27","14.01","9.93","2.82","5.27","2.20","1.21","8.25","1.52","8.61","M","M"
"1973","7.04","2.72","4.22","2.10","3.67","4.86","0.02","0.21","4.74","8.00","15.01","15.33","67.92"
"1974","24.61","8.62","10.66","7.96","5.02","5.01","2.35","0.41","0.74","1.86","7.57","17.79","92.60"
"1975","19.82","8.77","5.44","2.83","3.32","3.19","0.79","6.49","0.46","12.51","12.97","24.96","101.55"
"1976","15.25","9.12","6.51","3.48","4.08","3.43","3.06","6.12","1.43","4.86","4.68","5.52","67.54"
"1977","2.35","4.80","10.56","3.58","6.02","1.04","0.78","5.88","7.28","5.41","17.35","22.78","87.83"
"1978","7.26","5.60","4.75","5.52","5.66","3.51","1.42","5.03","5.93","M","M","11.28","M"
"1979","3.96","13.22","4.36","5.41","3.27","0.80","3.91","2.68","4.01","7.59","3.68","16.14","69.03"
"1980","11.32","10.00","6.92","5.11","2.78","3.83","0.51","2.68","4.60","1.65","14.78","16.72","80.90"
"1981","2.89","12.84","3.71","10.33","4.50","9.20","2.67","0.05","6.26","8.36","7.69","15.55","84.05"
"1982","18.42","12.82","6.11","6.23","2.04","1.41","2.55","0.90","5.42","8.54","8.80","14.04","M"
"1983","15.23","7.22","9.16","2.51","3.57","5.71","5.97","2.32","4.62","2.89","20.56","8.40","88.16"
"1984","16.71","6.10","8.22","5.41","9.67","5.75","0.03","0.34","4.52","9.63","13.27","11.13","90.78"
"1985","0.86","7.09","5.11","6.21","2.49","4.69","0.08","1.76","5.88","11.51","10.87","2.89","59.44"
"1986","10.68","12.41","5.71","4.78","6.32","1.71","2.52","0.23","7.92","5.05","15.85","5.68","78.86"
"1987","7.44","6.08","9.13","5.16","5.32","1.39","1.77","0.59","1.53","0.20","6.66","14.80","60.07"
"1988","7.27","7.70","12.04","7.73","7.29","2.15","1.39","0.70","3.44","7.37","17.83","7.36","82.27"
"1989","12.20","2.80","8.29","4.16","3.85","2.02","1.71","2.14","0.91","4.29","16.31","6.71","65.39"
"1990","21.67","18.91","3.51","6.77","4.74","8.53","1.55","3.40","0.46","16.00","18.91","10.26","114.71"
"1991","9.02","10.56","6.52","10.75","5.06","3.79","1.22","1.49","0.63","3.76","15.99","8.61","77.40"
"1992","11.47","5.39","1.80","7.42","1.22","1.94","2.06","1.02","7.64","2.86","12.94","8.99","64.75"
"1993","5.64","0.53","7.01","8.51","5.77","4.89","4.52","1.04","0.04","3.77","4.86","8.17","54.75"
"1994","7.72","10.04","6.52","4.53","2.83","5.10","0.66","0.30","3.64","12.56","14.07","11.61","79.58"
"1995","6.33","8.12","6.83","5.28","3.54","3.98","2.24","3.32","2.91","13.31","28.49","14.14","98.49"
"1996","14.13","16.79","3.23","9.99","6.72","2.35","1.31","2.50","4.53","11.12","14.41","21.62","108.70"
"1997","15.11","10.56","15.31","7.79","4.30","4.83","2.22","1.74","7.80","13.48","10.41","9.29","102.84"
"1998","13.08","4.37","5.97","2.42","5.33","2.40","0.53","0.71","1.00","7.07","15.38","17.51","75.77"
"1999","13.68","13.75","5.79","2.56","4.43","3.32","2.90","1.26","0.91","8.09","14.81","13.65","M"
"2000","10.47","6.25","5.35","3.99","5.04","3.49","1.20","0.59","5.38","7.55","6.04","4.82","60.17"
"2001","5.29","4.21","6.72","6.13","4.95","6.27","1.41","1.42","1.25","11.19","14.07","13.52","76.43"
"2002","16.22","6.60","10.83","5.72","3.56","2.75","0.40","0.56","0.98","2.00","6.80","9.91","66.33"
"2003","14.98","5.36","14.44","5.71","2.61","1.41","0.12","T","2.37","M","14.28","9.44","M"
"2004","16.83","4.70","7.16","1.82","6.22","2.96","0.32","8.44","6.38","7.18","7.40","7.33","76.74"
"2005","6.77","1.95","7.76","5.62","5.61","4.18","1.99","1.21","4.04","M","10.94","9.67","M"
"2006","18.36","7.46","4.21","4.08","4.67","3.55","0.56","0.26","2.16","M","27.89","9.83","M"
"2007","8.45","9.91","M","3.78","M","3.09","0.96","1.09","1.44","M","6.54","17.06","M"
"2008","8.84","8.84","M","M","5.12","4.51","0.43","M","3.42","M","14.67","10.01","M"
"2009","15.37","2.59","9.57","M","6.66","1.84","0.22","1.48","2.91","M","M","M","M"
"2010","M","M","M","M","9.25","6.41","0.47","0.30","6.47","3.98","M","10.24","M"
"2011","9.50","10.89","10.41","7.80","5.14","4.28","2.69","0.24","2.90","7.60","12.78","7.39","M"
"2012","9.23","9.19","5.54","7.11","6.29","6.30","1.78","0.06","0.39","M","M","14.73","M"
"2013","8.78","4.18","7.00","10.66","5.13","2.67","0.04","1.75","10.99","5.30","M","M","M"
"2014","5.88","7.67","8.43","7.25","6.20","3.81","2.21","3.06","2.69","11.13","13.09","10.25","81.67"
"2015","10.08","8.63","6.81","4.42","2.63","0.59","0.57","2.81","2.33","8.85","15.77","22.78","86.27"
"2016","10.13","12.08","12.43","1.76","2.67","4.83","1.82","0.86","5.04","19.92","9.64","10.33","91.51"
"2017","5.21","11.64","15.83","8.36","5.05","3.15","0.00","0.28","2.29","13.55","15.86","15.66","97.76"
"2018","11.15","11.58","5.43","10.31","2.39","2.37","0.21","0.51","2.39","7.87","11.55","13.63","79.39"
"2019","6.14","8.68","2.18","6.81","2.65","2.51","1.58","1.38","5.70","8.15","M","10.50","60.66"
"2020","23.17","19.76","6.36","2.37","M","4.50","0.37","0.49","4.20","10.32","11.12","M","M"
"2021","12.19","15.18","5.76","1.34","3.46","3.38","0.00","0.76","5.59","8.83","18.10","12.82","87.41"
"2022","13.17","5.90","8.07","6.23","8.85","7.12","0.30","0.08","0.21","M","M","M","M"
