"Year","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec","Annual"
"1963","4.48","9.98","7.16","6.75","3.63","2.43","2.02","2.42","3.00","9.02","18.78","9.71","79.38"
"1964","19.99","5.31","10.50","5.37","3.32","3.50","M","3.98","3.58","4.17","14.32","12.49","M"
"1965","19.05","11.35","1.60","4.93","3.91","0.77","0.48","3.08","0.95","6.47","11.43","11.20","75.22"
"1966","13.07","8.79","11.38","3.21","2.31","2.51","0.50","1.14","2.08","7.85","9.61","20.77","83.22"
"1967","19.25","8.81","10.42","5.46","1.19","1.07","0.30","0.20","2.58","16.40","7.87","13.12","86.67"
"1968","13.06","9.73","12.33","5.12","3.97","5.94","0.85","3.98","4.54","8.35","10.80","16.51","95.18"
"1969","12.50","7.45","4.86","6.80","3.79","2.82","0.33","0.66","6.42","5.02","6.80","13.28","70.73"
"1970","13.84","7.93","6.82","8.46","3.73","0.88","1.03","0.58","5.51","7.79","9.44","19.16","85.17"
"1971","19.39","7.90","14.80","5.41","2.91","2.79","0.94","1.26","6.65","5.70","10.92","15.41","94.08"
"1972","13.04","13.58","11.98","10.28","1.03","1.42","4.16","0.56","5.97","1.98","8.05","13.96","86.01"
"1973","10.99","3.81","6.67","2.80","4.84","4.82","0.20","0.42","4.44","6.52","14.91","16.80","77.22"
"1974","18.11","11.82","15.19","7.35","5.27","2.61","3.04","0.78","0.69","2.51","9.34","15.38","92.09"
"1975","12.67","9.12","7.62","3.35","4.49","2.51","0.18","5.15","0.10","17.84","14.17","20.32","97.52"
"1976","15.32","10.25","10.37","3.56","2.94","2.07","2.44","3.72","1.40","3.13","3.33","5.72","64.25"
"1977","3.48","6.38","11.04","2.49","6.80","1.62","1.02","5.36","5.40","6.13","14.64","17.97","82.33"
"1978","6.99","5.90","6.01","4.82","5.15","3.64","0.56","3.17","10.23","1.25","6.21","5.51","59.44"
"1979","3.68","18.25","5.01","5.06","2.66","1.32","2.25","1.79","3.29","10.10","4.83","18.88","77.12"
"1980","6.19","13.38","6.44","6.38","1.97","2.01","0.93","1.44","3.67","2.59","14.91","13.23","73.14"
"1981","3.74","12.99","6.11","12.23","3.75","5.04","1.17","0.66","7.36","11.10","10.45","15.82","90.42"
"1982","18.14","16.40","8.92","9.92","0.55","2.26","1.27","0.94","2.82","8.71","11.05","16.23","97.21"
"1983","17.30","14.66","12.71","3.76","2.81","3.28","5.07","1.11","3.62","2.85","23.78","9.84","100.79"
"1984","14.69","10.98","7.94","5.56","7.77","4.20","0.12","0.78","3.77","8.93","17.95","8.76","91.45"
"1985","0.58","5.74","8.79","6.35","2.39","3.05","0.22","1.29","3.91","14.56","7.93","3.21","58.02"
"1986","16.56","12.02","6.22","5.48","5.35","1.61","2.70","0.07","3.53","5.82","14.72","10.15","84.23"
"1987","13.59","7.86","11.38","4.68","5.45","0.64","1.41","0.38","M","0.52","5.92","13.29","M"
"1988","8.76","4.32","11.52","6.54","5.79","2.19","1.46","0.80","2.96","5.12","14.26","9.92","73.64"
"1989","10.38","6.91","10.19","4.37","3.27","1.71","2.64","1.33","0.68","7.15","13.71","8.31","70.65"
"1990","19.60","16.30","7.55","5.46","3.50","3.79","0.42","1.73","0.01","11.96","24.02","10.69","105.03"
"1991","10.80","14.20","6.56","10.16","3.27","1.64","0.74","7.10","0.04","2.91","14.46","8.58","80.46"
"1992","16.63","6.25","1.36","8.70","0.41","1.27","0.81","1.34","2.87","5.81","11.48","8.53","65.46"
"1993","9.09","0.62","8.83","9.56","5.20","4.08","1.85","0.44","0.02","3.48","4.18","13.99","61.34"
"1994","10.59","12.11","7.90","4.80","3.07","3.80","0.78","1.02","2.33","9.13","15.74","M","M"
"1995","15.27","11.18","9.71","5.89","1.27","2.17","1.10","2.43","3.13","10.84","22.74","13.20","98.93"
"1996","12.85","13.18","2.78","11.64","3.70","1.06","0.99","1.02","3.82","12.39","10.12","23.12","96.67"
"1997","16.49","6.94","21.85","7.65","5.66","4.45","2.48","2.48","6.85","13.50","8.34","10.04","106.73"
"1998","19.98","9.39","8.64","2.42","2.60","1.52","1.42","T","0.69","4.16","22.48","24.19","97.49"
"1999","17.07","26.57","11.32","3.00","3.43","2.71","1.28","1.47","0.37","6.72","18.89","18.30","111.13"
"2000","12.76","M","6.15","4.23","5.51","4.92","0.13","1.22","2.70","5.89","4.28","6.45","M"
"2001","7.12","4.55","6.68","5.51","4.39","3.84","0.91","4.52","1.13","7.22","17.56","20.11","83.54"
"2002","18.02","7.80","8.36","6.49","2.35","2.55","0.31","0.03","1.72","0.99","9.54","15.59","73.75"
"2003","15.98","4.89","16.85","7.64","1.67","0.72","0.25","0.10","2.39","17.29","15.72","9.44","92.94"
"2004","12.74","7.93","6.18","2.32","4.03","1.56","0.21","4.33","4.34","7.30","7.31","10.15","68.40"
"2005","10.55","1.57","10.56","7.88","5.42","1.85","2.03","0.36","2.84","7.82","10.86","14.83","76.57"
"2006","26.81","5.97","7.64","3.68","3.64","2.62","0.47","0.31","1.42","3.02","30.48","14.46","100.52"
"2007","10.67","11.27","12.43","3.68","2.18","3.05","2.98","0.98","1.52","8.42","7.40","16.86","81.44"
"2008","10.12","6.85","8.76","4.00","1.81","2.41","0.48","4.02","0.69","4.38","16.96","9.56","70.04"
"2009","14.35","4.21","7.59","4.76","7.41","0.39","0.59","1.45","2.01","12.07","23.87","5.73","M"
"2010","15.03","8.89","6.91","7.08","5.93","3.66","0.44","0.61","5.12","10.60","12.00","16.43","92.70"
"2011","14.12","7.99","17.28","8.52","4.72","1.48","1.89","0.29","3.03","7.55","12.32","5.14","84.33"
"2012","12.39","9.45","15.51","7.58","4.94","4.00","1.34","0.10","0.13","15.27","16.45","18.60","105.76"
"2013","9.00","6.18","8.29","8.81","4.39","2.90","0.00","1.60","8.85","2.43","6.17","5.72","64.34"
"2014","7.91","10.54","16.04","6.88","6.38","1.09","0.65","1.99","3.84","12.30","10.55","12.74","90.91"
"2015","13.25","8.33","8.46","3.26","0.41","0.26","0.42","2.60","2.71","7.60","15.58","21.02","83.90"
"2016","17.15","10.01","17.63","2.73","1.14","3.14","0.50","0.81","3.62","20.02","17.89","11.32","105.96"
"2017","7.36","9.94","19.66","9.69","4.21","2.62","0.10","0.28","2.27","8.78","20.94","10.17","96.02"
"2018","15.99","7.47","5.39","12.47","0.51","1.43","0.17","0.43","2.44","7.68","9.70","16.12","79.80"
"2019","10.32","5.88","2.03","4.72","1.34","0.92","1.43","1.31","4.29","5.92","3.74","9.46","51.36"
"2020","27.12","10.47","5.45","2.61","3.48","3.57","0.32","0.72","4.69","6.53","14.71","13.32","92.99"
"2021","20.24","12.60","6.70","1.78","1.66","3.18","0.17","0.53","5.66","10.79","18.65","12.71","94.67"
"2022","17.73","5.44","7.94","8.41","6.57","M","M","M","M","M","M","M","M"
