Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual,County
1970,23.8,33.6,36.6,41,53,64.8,69.5,68,52.7,44.9,34.6,24.8,45.7,Lincoln
1971,27.7,32.7,33.2,42.7,54.8,55.2,67.6,71.3,53.4,M,35.1,22.2,M,Lincoln
1972,20.3,28.3,40.1,41,54.3,59.4,64.7,69.3,52.8,46.4,35.6,22.9,44.6,Lincoln
1973,24.8,32,39.6,45.1,54.1,59,68,66.8,58.2,45.8,31.6,32.5,46.6,Lincoln
1974,22.3,33.6,37.5,44.8,48.9,63.4,65.3,66.5,60.4,49,36.2,30.1,M,Lincoln
1975,21.7,23.6,33.1,41.8,51.8,58.1,70.4,M,60.9,45.4,34,29.6,M,Lincoln
1976,26.3,30.4,33.6,44.4,53.1,56.5,M,64,62,46.8,35.2,27.6,M,Lincoln
1977,19.5,33.7,36.7,49.5,48.5,63.4,65,71.2,53.8,45.6,31.8,25.9,45.4,Lincoln
1978,25.6,31.3,40,44.7,50.2,60.8,66.8,64.9,56.1,47.1,28.6,18.5,44.6,Lincoln
1979,11,26.2,39.8,43.9,54.1,61.2,69,68.7,61.4,50.1,29.5,M,M,Lincoln
1980,18,30.1,36.6,49.2,54.3,M,65.7,62,57.9,47.6,36,M,M,Lincoln
1981,32.9,32.5,41.2,43.9,51.8,54.8,64.5,70.7,58.1,44.9,37.4,26.5,M,Lincoln
1982,21.8,M,37.9,41.2,52.3,63.6,64.4,66,M,45.3,31,26.6,M,Lincoln
1983,32.9,35.6,41.4,44.3,55.6,58.4,62.5,69.4,55.1,45.4,M,14.9,M,Lincoln
1984,M,31.9,40.1,42.7,48.1,56.1,64.7,66,52.2,M,M,M,M,Lincoln
1985,M,19.1,30.5,45.6,M,M,70.8,61.7,50.7,M,19.9,M,M,Lincoln
1986,26,M,40.2,M,53,63.3,61,70.1,M,46.8,M,M,M,Lincoln
1987,M,32.6,M,49.9,54.8,62.1,65.2,64.2,61.1,47.1,M,M,M,Lincoln
1988,21.1,31.5,38.8,M,50.8,58.1,64.6,64.1,56.4,52.1,M,24.3,M,Lincoln
1989,M,M,M,47.3,51.4,62.4,65.2,62.6,58,M,36.5,28.5,M,Lincoln
1990,31.4,M,39.9,48.1,M,57.5,68.6,67.5,63.2,43.2,37.8,M,M,Lincoln
1991,22.6,38.5,36.5,44.9,49.6,54.8,65,67.9,59.5,44.2,32.6,M,M,Lincoln
1992,29.6,37.5,43,46.2,55.4,65.6,64.7,67.4,53.9,47.3,M,M,M,Lincoln
1993,M,22.6,M,43.5,58.7,58.2,59.2,62.9,57,47.8,M,29.4,M,Lincoln
1994,33.9,27.9,41,M,54.5,57.9,69.3,66.7,61.3,M,M,29.1,M,Lincoln
1995,30,35.1,38.3,M,55.1,58.9,65.5,60.4,60.9,43.3,M,29.2,M,Lincoln
1996,24.1,28,36.1,45.7,48,M,M,66.2,53.6,M,M,20.3,M,Lincoln
1997,23.8,27.6,39.2,42.3,55.2,58,M,M,M,M,38.6,M,M,Lincoln
1998,M,36.7,39.1,45,54.7,60,71.9,68.4,62.8,45.2,M,M,M,Lincoln
1999,M,M,38.6,43,48.1,57,M,68.4,M,M,M,M,M,Lincoln
2000,M,M,38.1,M,51.2,M,63.2,63.3,M,44,M,22.9,M,Lincoln
2001,24.4,M,M,42.1,52.7,54.7,64.4,M,59.6,M,39.6,M,M,Lincoln
2002,M,M,M,44.2,M,60.3,67.3,63.8,56.2,M,35.7,32.3,M,Lincoln
2003,32.2,32.9,39.6,44.2,51.4,61.4,67.5,66.6,59.7,49.8,27.7,27.6,M,Lincoln
2004,24.4,28.6,42.1,47.4,53.1,61.2,68.5,68.1,56,47,35,30.2,M,Lincoln
2005,25.6,32.7,40.7,46.1,54.8,56.9,66.2,65.6,54.2,46.8,32.5,21.6,M,Lincoln
2006,33.8,30.2,37.1,45.4,54.3,60.7,68.9,64.5,57.6,44.9,34.4,25.1,46.5,Lincoln
2007,22.7,32.5,39.6,43.9,53.2,59.1,70.8,64.2,55.8,44.3,33.1,26.1,45.6,Lincoln
2008,19.8,27.7,34.6,39.8,M,56.8,65.8,65.3,56.9,44.7,37.1,19.1,M,Lincoln
2009,22.2,25.5,32.4,M,53.6,60,M,66.7,61.1,40.5,35.3,22.3,M,Lincoln
2010,33.1,36.2,39.9,45.2,49.7,56.5,64.6,63.9,55.5,47.3,32.7,25.3,M,Lincoln
2011,24.7,26,36.4,38.6,48.9,55.1,60.3,64.6,59.4,44,30.9,24,42.8,Lincoln
2012,24.8,30.8,36,45.1,49.7,55.7,66.6,65.1,57.4,44.4,35.7,28.7,45,Lincoln
2013,19.7,27.6,36.8,42.6,51.9,56.7,66.8,66.7,59.3,42.4,32.2,21.3,43.7,Lincoln
2014,27.2,23.2,36.7,43.5,52.7,57.3,69.6,67.9,58.4,49.5,32.1,30,45.9,Lincoln
2015,27.8,36.6,42.1,43.4,55.4,65,68.2,67,54.3,50.5,32.6,27.6,47.6,Lincoln
2016,26.7,35.4,40,49.9,53.9,59.4,62.9,65.3,54.2,45.6,41.2,19,46.1,Lincoln
2017,16.7,24.1,37.1,43.7,52.7,58.6,66.4,67.4,57.4,42.3,34.9,23.6,43.9,Lincoln
2018,30.2,26.4,35.7,43.1,57.2,57,66.1,65.3,54.5,43.7,34.3,28.3,45.3,Lincoln
2019,28.2,18,28.7,45.4,54.7,59.2,64,66.9,56,38.9,32.9,29.2,43.7,Lincoln
2020,29.7,32.4,36,43.3,52.3,57,63.8,65.9,58.8,43.6,33.8,27.3,45.4,Lincoln
2021,29.8,26.4,38.4,43.8,51.4,65.1,70.1,66,56.7,44.9,36.2,24.2,46.2,Lincoln
2022,24.7,26.1,39.1,39,47.4,57.5,68,70.7,61.1,M,M,M,M,Lincoln
