Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual,County
1923,M,M,M,M,M,M,M,M,M,M,M,M,M,Lewis
1924,M,M,M,M,M,M,M,1.13,2.67,6.09,7.47,5.47,M,Lewis
1925,7.45,8.31,2.72,2.65,0.75,1.8,0.01,0.9,0.33,0.62,4.07,6.88,36.49,Lewis
1926,5.49,6.63,0.67,1.55,4.45,0.29,0,2.48,1.43,4.67,8.21,4.32,40.19,Lewis
1927,6.84,8.63,3.6,2.34,3.89,1.42,0.38,1.36,3.41,4.31,8.8,3.42,48.4,Lewis
1928,5.72,1.17,9.17,4.71,1.01,0.38,1,M,0.55,3.98,M,5.47,M,Lewis
1929,2.9,1.59,5.04,M,1.56,3.32,0.42,0.73,0.34,1.49,0.95,7.85,M,Lewis
1930,3.53,6.28,3.69,2.34,1.64,M,T,M,1.97,3.38,2.77,M,M,Lewis
1931,6.72,3.81,6.41,2.75,1.18,4.18,0.08,0.38,2.6,4.89,5.3,6.58,44.88,Lewis
1932,5.54,7.6,6.2,3.14,1.47,0.37,2.16,1.51,0.34,3.83,14.06,10.31,56.53,Lewis
1933,8.47,4.14,6.11,0.83,3.36,1.14,0.1,1.54,3.43,4.27,3.78,22.12,59.29,Lewis
1934,8.33,2.13,4.11,1.22,1.73,0.29,0.43,0.28,1.68,9.52,12.73,8.72,51.17,Lewis
1935,6.72,3.75,7.14,1.42,0.43,1.13,0.34,0.19,1.66,2.77,4.18,4.32,34.05,Lewis
1936,10.69,8.63,4.37,0.71,4.02,5.06,1.05,0.5,1.3,0.28,0.63,9.78,47.02,Lewis
1937,3.96,6.64,3.42,7.08,0.92,5.53,0.05,1.69,1.52,2.47,11.83,10.45,55.56,Lewis
1938,5.17,3.57,6.51,3.4,1.08,0.06,0.43,0.63,0.8,4.47,5.1,4.53,35.75,Lewis
1939,6,7.47,2.34,0.32,1.71,2.03,1.15,0.45,0.96,2.62,2.43,9.53,37.01,Lewis
1940,3.03,11.53,7.02,4.64,2,0.22,1.32,0.76,2.55,5.48,4.21,4.09,46.85,Lewis
1941,4.75,1.7,1.54,1.39,4.99,1.02,0.06,2.31,4.7,4.26,5.58,9.37,41.67,Lewis
1942,4.3,3.46,3.12,2.22,2.19,3.37,0.84,0.34,0.04,4.5,10.95,6.82,42.15,Lewis
1943,3.01,4.04,4.82,3.9,1.67,2.37,0.71,1.8,0.2,4.77,1.13,4.23,32.65,Lewis
1944,3.93,3.8,2.99,3.53,1.2,0.76,T,0.08,2.46,2.73,4.67,2.67,28.82,Lewis
1945,5.26,6.19,6.15,3.25,2.61,0.02,0.2,0.57,3.42,2.94,7.97,7.09,45.67,Lewis
1946,7.15,6.93,3.95,1.81,0.39,3.8,1.35,0.1,2.61,5.56,6.91,5.8,46.36,Lewis
1947,5.85,3.58,3.93,2.56,0.19,3.52,2.22,0.25,1.27,7.24,4.85,5.28,40.74,Lewis
1948,5.81,7.04,3.73,4.15,4.4,1.2,1.44,2.91,3.15,3.14,8.39,11.27,56.63,Lewis
1949,1.02,9.21,2.67,1.03,1.91,0.56,0.39,0.48,1.07,3.99,8.21,8.39,38.93,Lewis
1950,8.31,8.09,6.16,2.91,1,0.96,1.15,1.38,1.75,8.85,9.3,7.85,57.71,Lewis
1951,9.36,7.81,5.37,0.5,2.34,0.17,0.3,0.56,2.35,6.43,6.3,7.48,48.97,Lewis
1952,4.87,3.7,3.28,2.04,0.77,1.98,0.14,0.69,0.49,1.79,1.82,7.51,29.08,Lewis
1953,13.89,3.58,3.42,2.53,1.97,1.88,0.1,2.26,1.74,4.29,6.76,8.68,51.1,Lewis
1954,11.71,6.05,2.23,2.97,1.51,3.03,1.41,2.02,2.17,2.49,6.64,5.6,47.83,Lewis
1955,3.29,4.48,4.83,4.66,1.25,1.31,2.68,0.02,2.32,8.29,9.85,12.48,55.46,Lewis
1956,10.73,3.58,7.72,0.36,0.82,3.23,0.53,0.93,2.17,5.42,3.13,7.53,46.15,Lewis
1957,2.6,5.14,6.27,3.02,1.37,1.42,0.72,1.71,0.57,4.37,4.08,8.47,39.74,Lewis
1958,6.48,5.78,2.41,3.69,2.27,3.31,0.03,0.57,2.03,4.84,10.74,6.87,49.02,Lewis
1959,9.02,4.5,5.33,2.9,2.02,2.67,0.47,1.07,3.11,3.43,8.15,5.87,48.54,Lewis
1960,4.72,5.63,6.25,5.35,4.4,0.98,0.04,2.48,1.48,5.76,10.94,2.71,50.74,Lewis
1961,7.04,10.61,7.88,4.55,3.05,0.77,0.61,0.8,1.05,4.77,5.1,7.82,54.05,Lewis
1962,M,3.48,4.27,4.25,2.54,1.36,0.42,3.36,2.37,5.76,11.71,4.37,M,Lewis
1963,3.03,5.65,5.26,3.83,1.83,1.6,2.27,3.64,2.44,4.44,8.86,4.4,47.25,Lewis
1964,13.04,1.23,5.54,2.37,1.05,3.1,1.38,1.08,2.15,2.36,8.88,8.62,50.8,Lewis
1965,10.13,3.92,0.33,2.65,1.61,0.4,0.47,1.95,0.58,3.52,6.14,6.3,38,Lewis
1966,6.7,3.4,7.2,2.33,1.85,2.2,1.45,0.35,2.25,4.21,5.76,9.79,47.49,Lewis
1967,12.04,3.94,4.56,3.06,0.62,2.48,0.19,T,1.28,9.77,3.03,5.06,46.03,Lewis
1968,7.57,6.59,5.37,3.28,2.55,2.59,0.97,4.15,2.73,5.33,6.71,8.29,56.13,Lewis
1969,8.23,3.28,2.41,3.66,2.27,1.59,0.37,0.18,3.46,2.99,3.06,9.22,40.72,Lewis
1970,10.89,4.72,2.76,4.47,1.75,0.46,0.17,0.32,2.65,2.77,6.32,11.66,48.94,Lewis
1971,10.24,4.04,8.29,2.68,1.11,2.39,0.97,0.77,3.56,3.38,5.78,8.82,52.03,Lewis
1972,9.55,7.42,7.2,4.62,1.08,1.49,1,0.71,3.09,0.97,3.45,9.24,49.82,Lewis
1973,3.51,1.51,2.68,2.27,1.82,2.71,0.25,0.29,2.9,4.53,10.99,10.41,43.87,Lewis
1974,9.19,5.3,5.9,4.87,2.92,1.48,2.38,0.11,0.45,2.07,7.15,8.25,50.07,Lewis
1975,9.28,5.55,4.81,1.82,2.03,1.52,0.39,3.08,0.01,6.6,7.5,10.04,52.63,Lewis
1976,7.32,7.39,4.72,1.73,2.9,1.09,1.55,2.16,1.32,2.24,1.24,2.55,36.21,Lewis
1977,1.25,3.25,4.65,0.92,4.7,0.65,0.76,4.15,3.52,3.18,6.66,11.47,45.16,Lewis
1978,5.76,4.23,3.46,3.66,3.01,2.01,1.43,2.32,6.73,0.44,M,2.48,M,Lewis
1979,2.14,8.57,2.9,2.28,2.16,1.03,0.93,1.65,3.53,5.94,1.87,10.08,43.08,Lewis
1980,5.49,5.08,4.7,3.07,1.43,2.64,0.7,0.41,2.01,1.39,8.65,9.33,44.9,Lewis
1981,2.61,7.56,4.37,4.52,2.33,3.2,0.39,0.33,3.15,6.87,6.75,10.19,52.27,Lewis
1982,7.5,7.39,4.99,5.13,0.55,1.3,0.48,1.54,2.23,6.35,6.24,M,M,Lewis
1983,7.18,6.85,M,2.31,1.17,2.94,2.23,1.56,2.17,1.83,12.21,5.73,M,Lewis
1984,6.17,5.55,6.55,4.07,5.1,4.52,T,0.51,1.72,5.54,11.95,3.99,55.67,Lewis
1985,0.34,3.5,3.05,2.36,1.77,2.17,0.14,1.16,2.81,8.03,4.53,2.08,31.94,Lewis
1986,9.82,5.91,2.76,2.68,3.76,1.86,0.85,0.05,3.44,4.36,11.63,4.66,51.78,Lewis
1987,5.95,5.16,6.48,2.7,1.77,0.24,0.77,0.5,0.35,0.5,3.68,8.21,36.31,Lewis
1988,5.42,2.4,5.43,4.13,3.51,2.17,0.73,0.53,1.9,1.07,10.69,4.67,42.65,Lewis
1989,4.56,3.37,7.8,2,1.87,1.26,0.77,0.58,0.42,2.96,7.13,5.39,38.11,Lewis
1990,14.63,8.33,3.46,3.91,2.43,2.89,0.35,1.95,T,7.14,10.62,5.54,61.25,Lewis
1991,5.02,5.88,4.33,6.81,3.08,1.68,0.19,1.48,0.01,2.23,7.07,4.52,42.3,Lewis
1992,8.08,3.78,1.57,4.81,0.34,0.93,0.35,1.07,2.19,2.92,6.61,6.52,39.17,Lewis
1993,3.56,0.17,3.38,6.07,5.07,2.96,1.37,0.22,0.02,1.91,2.24,6.95,33.92,Lewis
1994,4.14,6.57,4.25,1.52,1.61,2.1,0.16,1.01,0.85,7.22,7.47,9.49,46.39,Lewis
1995,5.02,4.67,6.04,4.97,1.52,1.45,1.96,1.28,2.62,M,12.84,9.47,M,Lewis
1996,6.35,10.17,3.25,7.69,3.81,0.86,0.71,0.41,2.72,5.8,8.54,14.32,64.63,Lewis
1997,M,4.21,8.94,4.07,3.43,3.1,1.47,1.73,4.05,8.39,5.49,4.57,M,Lewis
1998,10.11,5.13,5.16,1.71,3.33,1.45,0.15,0.02,0.45,4.68,12.2,12.41,56.8,Lewis
1999,10.68,12.56,5.69,1.67,2.57,1.99,0.49,1.75,0.12,3.45,8.82,7.52,57.31,Lewis
2000,6,4.36,4.28,2.61,3.2,1.95,0.49,0.71,1.61,3.2,2.88,2.99,34.28,Lewis
2001,2.24,2.45,3.23,3.47,1.52,2.68,0.52,1.71,0.85,3.45,11.1,9.67,42.89,Lewis
2002,9.42,3.84,5.42,2.29,2.25,1.33,0.24,0.03,0.75,1.41,3.83,8.78,39.59,Lewis
2003,7.42,2.29,8.93,4.95,1.82,0.2,0.08,0.67,1.44,6.22,7.26,6.07,47.35,Lewis
2004,8.57,M,2.91,2.15,2.42,0.81,0.48,3.66,3.01,4.59,3.3,4.07,M,Lewis
2005,5.29,M,5.3,4.26,3.33,3.75,0.55,0.09,0.31,5,6.36,10.5,M,Lewis
2006,13.92,3.11,3.26,1.98,2.75,1.41,0.27,0.05,1.68,2.14,17.73,8.24,56.54,Lewis
2007,6.75,5.36,4.87,2.36,1.61,1.23,0.89,0.53,0.45,4.96,M,11.52,M,Lewis
2008,5.72,3.77,5.8,2.13,1.12,1.73,0.31,1.6,0.04,2.73,5.83,5.7,36.48,Lewis
2009,7.34,1.26,4.18,3.27,M,0.25,0.17,0.72,2.03,4.78,12.13,3.25,M,Lewis
2010,6.76,3.86,4.95,4.52,5.66,3.45,0.71,0.56,4.7,5.28,4.36,5.05,49.86,Lewis
2011,3.97,2.5,4.98,3.51,3,0.5,0.91,0,1.2,2.57,6.17,2.43,31.74,Lewis
2012,5.39,4.51,7.38,2.74,M,1.73,0.22,0.01,0,4.99,6.94,6.86,M,Lewis
2013,2.25,2.11,2.6,2.9,2.68,1.73,0,0.9,7.26,1.43,2.54,1.53,27.93,Lewis
2014,2.52,4.06,4.89,2.47,2.84,0.78,0.41,0.57,1.43,4.08,3.66,3.91,31.62,Lewis
2015,4.73,3.41,2.99,1.42,0.73,0.32,0.11,1.46,0.75,4.38,7.84,9.19,37.33,Lewis
2016,5.37,3.74,4.65,1.26,0.36,1.16,0.52,0.18,1.23,5.97,4.96,3.42,32.82,Lewis
2017,1.67,5.52,5.09,3.13,2.45,1.01,0.11,0.05,1.05,2.56,6.19,2.79,31.62,Lewis
2018,3.41,1.51,1.33,2.95,0.11,0.68,0,0.42,0.81,3.55,2.71,3.78,21.26,Lewis
2019,1.97,2.73,0.69,2.6,0.71,0.29,0.82,0.27,2.08,2.11,0.89,4.89,20.05,Lewis
2020,6.62,1.79,2.15,0.78,2.26,2.18,0.37,0.39,2.04,2.34,4.4,3.25,28.57,Lewis
2021,4.21,3.52,1.23,0.9,0.68,2.06,0,0.07,1.79,3.19,9.49,M,M,Lewis
2022,M,M,M,M,M,M,M,M,M,M,M,M,M,Lewis
