Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual,County
1918,40.9,36.9,43.1,46.8,50.8,57.9,M,60,55.9,M,44,38.8,M,Snohomish
1919,39.1,39.2,43.1,48.7,51.8,55.3,58.8,59.7,54.7,47.4,43.7,36.1,M,Snohomish
1920,37.3,38.1,43.8,44.6,50.5,57.9,62.7,61.4,56.7,49.4,44.8,42.1,49.2,Snohomish
1921,40.2,42.1,43.3,46.8,52.2,59,59,60.3,55.2,M,43.8,36.9,M,Snohomish
1922,33.9,37.4,40.9,46.1,53.6,58.8,60.6,61.1,57.8,51.4,41.2,36.5,48.3,Snohomish
1923,39.6,35.9,41.8,49.7,53.8,59.2,62.2,62.6,56.8,51.5,45.4,40.7,50,Snohomish
1924,39.3,45.8,42.7,47.7,55.1,58.3,61.2,60.5,56.3,51.2,42.6,35.4,M,Snohomish
1925,41.1,44.3,43.4,50.2,56.1,58.3,62.7,61,56.8,47.6,44.1,44.7,50.9,Snohomish
1926,40,45.5,47.5,52.8,56.5,61,62.8,M,55,53.2,47.3,M,M,Snohomish
1927,39.3,M,43,47.3,52.4,59.9,63.5,63.5,58,52.9,45.4,35.9,M,Snohomish
1928,41.9,42,47.3,48.5,56.2,59.2,63.6,59.8,55.9,50.2,46.4,39.1,50.9,Snohomish
1929,32.6,32.9,44.5,M,53.1,57.7,61.2,61.5,56.6,53.5,42.8,42.3,M,Snohomish
1930,29.1,43.3,45.2,51.6,52.3,58.3,61,62.4,57.3,49.5,43.4,M,M,Snohomish
1931,44.5,41.9,46.6,51.1,56.1,59.2,62.7,61,58,51,41.3,40.5,51.2,Snohomish
1932,38.5,39.4,46.3,50.7,53.4,59.5,59.7,61.4,57,52.5,47.9,36.3,M,Snohomish
1933,38.6,36.6,44.9,47.7,52.2,56.6,59.9,62.3,56.3,52.1,45.5,43.7,M,Snohomish
1934,44.7,45.5,48.8,53.5,56.2,59,61.1,62.7,56.3,53.5,48.5,41.4,52.7,Snohomish
1935,40.2,43.1,42.5,47.2,53,59,M,60.6,58,49.2,41.1,42.8,M,Snohomish
1936,41.5,32.3,42.6,51.3,55.8,60.6,62,62.5,55.5,52.6,42.8,42.2,M,Snohomish
1937,27.2,39.6,48.3,48.9,53.5,60.1,61.9,60.8,57.9,53.2,46.9,42.7,M,Snohomish
1938,39.7,42.3,45,51.2,53.9,59.1,62.6,59.3,59.6,51.5,42,41.5,M,Snohomish
1939,43,39,44.2,50.6,54.5,56.8,61.9,62.4,57.2,51.6,49.9,45.9,M,Snohomish
1940,42.4,45.1,48.6,52.1,56.7,60.1,62.5,62.1,60.6,54.8,42,43,52.5,Snohomish
1941,43.7,45.6,50,52.4,55.5,59.9,65.2,62.4,56.6,52.6,46.9,41.9,52.7,Snohomish
1942,39.3,41.8,45.9,51.3,54.7,58.3,64.9,63.7,57.5,53,42.7,42.2,51.3,Snohomish
1943,33.6,42.5,43.8,51.9,52.5,57.5,61,61.3,58.9,52,45.9,M,M,Snohomish
1944,42.4,41.6,44.2,50.2,53.8,58.3,62.5,61.1,59.4,54.4,45.7,38.1,M,Snohomish
1945,41.6,42.6,44,47.6,56.2,57.9,62.4,61.9,55.8,52.1,43.9,40,M,Snohomish
1946,41.7,42.7,44.9,48.9,56.3,58.9,62.5,61.6,58.2,49,41.3,39.3,50.5,Snohomish
1947,35.6,43.4,45.8,50,56,58.6,61.9,61.1,56.1,M,44,M,M,Snohomish
1948,38.1,M,M,46.9,53.1,61.8,62.4,62,56.8,49.1,42.8,35.7,M,Snohomish
1949,29.1,36.3,45.3,49.6,56.1,57.5,60,61.7,58.9,47.4,49.3,39.4,49.2,Snohomish
1950,25.3,39.8,43.4,46.2,51.2,60.3,61.5,62.8,58.3,50.8,44.4,46.8,49.3,Snohomish
1951,38.9,39.9,38.8,48,53.2,59.1,63,61.1,58.2,51.3,43.9,37.6,49.5,Snohomish
1952,36.3,41.6,43.5,48.6,54.2,56,62.4,62.6,58.9,53.6,41.3,42,50.1,Snohomish
1953,44.7,42.7,44.8,48.8,54.8,57.5,63,63.5,58.7,52.6,48.2,42.9,51.9,Snohomish
1954,35.9,43,41.9,46.7,54,56.1,59.6,60,58.5,51.8,49.3,40.3,M,Snohomish
1955,M,39.7,M,45.8,52,58.2,60.5,60.6,58.2,51.2,38.3,38.7,M,Snohomish
1956,38.6,35.3,42,49.9,57.1,58,64.5,62.5,57.9,50.5,42.1,40.9,50,Snohomish
1957,31.9,38.2,44.7,51,58.4,60.9,62.3,63,62.4,51.8,43.3,43.8,M,Snohomish
1958,44.2,48,45,50.6,60,64,68.5,65,58.6,51.8,43,44.9,M,Snohomish
1959,39.9,40,44.4,49.7,53.4,59.6,64.1,60.8,56.5,51.6,43,40.5,50.4,Snohomish
1960,38,41.8,43.6,49.7,53,58.5,63.8,61.4,56.2,52.5,43.8,39.4,50.1,Snohomish
1961,42,45.8,45.8,48,54,61.6,64.4,65.1,56.6,48.7,40.7,40.5,51.2,Snohomish
1962,38.4,42.2,41.3,50.8,52.1,57.7,61.8,61.9,58.3,52.7,47,42.1,50.6,Snohomish
1963,34,46.5,44.2,48.4,55.2,58,61.3,62.4,60.9,54,45.3,40.6,50.9,Snohomish
1964,41.9,40.4,43.4,46.3,51.9,57.6,61.8,60.5,55.7,51.4,41.1,36.3,49.1,Snohomish
1965,39.2,41.7,43.5,49.2,51.3,59.5,63.7,63.8,55.6,54.5,48.6,39.6,50.8,Snohomish
1966,40.2,41.5,44.3,49.3,52.6,58.2,61.3,62.2,59.5,50.7,45.3,44.2,M,Snohomish
1967,41.8,42.1,42.4,45.6,53.8,61.9,63.3,65.9,61.2,52.9,44.6,40,51.4,Snohomish
1968,39.8,43.8,47,46.5,55.1,59.3,64.6,61.5,M,49.7,45.1,35.9,M,Snohomish
1969,31.9,39.9,44.5,49.2,56.1,63.3,60.9,60.2,57.9,49.6,44.2,40.8,49.9,Snohomish
1970,38.6,43.1,43.9,46.3,52.3,60,62.4,61.2,54.5,47.8,43.4,37.8,49.3,Snohomish
1971,38.3,40.8,40.4,48.1,53.6,56.1,62.5,64.6,55.8,48.8,44.3,36.5,M,Snohomish
1972,34.7,39.8,45.2,45.9,55.4,57.9,62.1,62.4,54.8,46.9,43.6,36.2,48.8,Snohomish
1973,37.4,42.2,44.8,48.1,54.5,58,62.7,59.8,58.5,50.8,41.3,42.7,50.2,Snohomish
1974,37.2,42,43.4,48,51.4,59,61.1,63.3,59.8,50.1,45.4,42.5,50.3,Snohomish
1975,38.5,39.2,41.7,44.4,53.1,57.4,63.2,60,57.5,50.7,43.6,41,49.3,Snohomish
1976,M,42,43.3,50.5,56.3,57.5,64.2,61.7,60.7,52.2,45.6,M,M,Snohomish
1977,M,46.7,45.1,52.2,54.3,61.9,62.3,67.6,57.8,51.2,43.6,41.7,M,Snohomish
1978,42.6,45.8,48.1,51.2,54.2,65.2,64.9,64.3,58.9,52.9,40.5,36.6,M,Snohomish
1979,32.6,40.2,47.3,49.9,56.5,59.4,65.2,64.3,61.6,53.4,42.6,44.4,M,Snohomish
1980,35.4,42.7,45,51.4,54.2,58.2,62.5,62.1,58.6,M,M,44.9,M,Snohomish
1981,44,43,48,50,54.5,58.1,63.2,67.5,59.9,50.1,47.1,41.7,M,Snohomish
1982,M,M,44.1,47.1,M,62.4,62,M,56.7,M,39.4,M,M,Snohomish
1983,41.8,M,M,47.8,M,57.5,61.8,M,M,M,45.6,32.8,M,Snohomish
1984,41.8,43.7,47.8,48.7,53.3,59,63.5,64.4,58.7,50.1,44.2,35.3,M,Snohomish
1985,36.3,39,42.9,49.3,55.5,60.3,M,65.1,58.3,51.4,35.5,36.2,M,Snohomish
1986,44.6,41.5,48.5,46.7,54.6,60.9,60.3,65.3,57.2,51.9,44.5,39.6,M,Snohomish
1987,39.1,44.6,46.7,51,55.1,59.4,62.2,62.2,59.2,51.5,47.2,37.3,M,Snohomish
1988,38.7,41.9,44,49.1,54.6,58.1,61.7,63.9,58.3,54.1,46,41.6,M,Snohomish
1989,41.6,33.6,44.2,52.6,56.1,63.1,63,64.2,60.4,52.1,47.2,42.7,M,Snohomish
1990,41.5,37.6,45.7,51.4,54.6,59.1,M,M,59.5,47.8,44.3,33.3,M,Snohomish
1991,37,M,M,M,M,60.2,M,M,M,M,M,M,M,Snohomish
1992,M,M,48.5,M,56.6,62.4,62.3,M,M,53.9,M,M,M,Snohomish
1993,M,M,M,M,M,M,61.5,M,59.1,53.1,M,M,M,Snohomish
1994,43.8,M,46,51.7,56.9,60.2,65.9,65.9,M,50.7,M,39.9,M,Snohomish
1995,41.1,42.9,43.8,49.7,57.7,62.1,66.9,60.9,61.8,51.2,M,M,M,Snohomish
1996,39.9,40,45.9,51.9,52.6,59.1,66.2,65.3,M,51,M,M,M,Snohomish
1997,M,41.8,45,M,M,60.4,M,67.4,61.5,51.2,M,M,M,Snohomish
1998,M,46.7,47,M,M,61.5,M,65.7,61.2,52.5,M,M,M,Snohomish
1999,M,43.2,44.8,48.4,52.6,57.9,M,64.1,57.7,49,M,M,M,Snohomish
2000,M,42.4,45,51.1,54.8,60.2,M,63.4,M,M,M,38.9,M,Snohomish
2001,M,M,45.1,M,54.5,M,62,63.9,M,50.2,M,M,M,Snohomish
2002,41.5,M,41.7,49.6,52.4,M,64.4,M,M,49.9,M,M,M,Snohomish
2003,M,M,47.4,50.9,M,61.6,M,64.8,M,55.5,M,42.2,M,Snohomish
2004,M,43.4,47.9,53.8,57.6,M,M,M,59.5,53.3,M,M,M,Snohomish
2005,M,42.3,49.9,51.5,59.6,60.2,M,65.2,M,54.6,M,M,M,Snohomish
2006,M,40.9,45.9,50.6,55.6,61.9,66.1,63.9,M,51.2,M,M,M,Snohomish
2007,M,M,M,51.1,M,59.8,66,64,58.2,M,M,39.4,M,Snohomish
2008,M,43.5,44.3,46.1,M,57.4,62.7,65,58.1,49.9,M,36.7,M,Snohomish
2009,37.4,41.6,42.3,48.4,55.1,62.6,M,64.7,62.1,50.9,M,35.9,M,Snohomish
2010,45.1,45.2,47.1,50.1,53.2,58.5,64.3,63.9,61.2,52,M,M,M,Snohomish
2011,41.3,39,45.3,45.1,51.6,58.4,M,63.4,M,51.2,M,M,M,Snohomish
2012,M,42.9,M,50.9,54.1,57.7,63.7,65.7,M,51.3,M,M,M,Snohomish
2013,36.3,42.8,45.5,49.9,57.4,M,M,M,M,49.6,M,M,M,Snohomish
2014,M,38.5,47.1,51.3,58.6,M,66.8,M,62.6,M,M,43.3,M,Snohomish
2015,M,M,50,51.1,M,65.2,68.6,67.3,59,M,M,M,M,Snohomish
2016,M,46.2,M,M,58.7,M,M,M,M,M,M,M,M,Snohomish
2017,M,M,M,51.2,57.1,M,M,M,M,M,M,M,M,Snohomish
2018,M,M,M,M,M,M,M,M,M,M,M,M,M,Snohomish
2019,M,M,M,M,M,M,M,M,M,M,M,M,M,Snohomish
2020,M,42.4,M,M,M,61.1,M,M,63.4,53.5,M,M,M,Snohomish
2021,41.1,M,45.2,M,M,M,M,M,M,M,M,M,M,Snohomish
2022,M,M,M,48.7,54,62.1,67.8,68.2,62.7,M,M,M,M,Snohomish
